Address2,original_index,unique_index,count
empty,292,0,1000
empty,293,0,1000
empty,294,0,1000
empty,295,0,1000
empty,296,0,1000
empty,297,0,1000
empty,298,0,1000
empty,299,0,1000
empty,300,0,1000
empty,301,0,1000
empty,302,0,1000
empty,303,0,1000
empty,304,0,1000
empty,305,0,1000
empty,306,0,1000
empty,307,0,1000
empty,308,0,1000
empty,309,0,1000
empty,310,0,1000
empty,311,0,1000
empty,312,0,1000
empty,313,0,1000
empty,314,0,1000
empty,315,0,1000
empty,316,0,1000
empty,317,0,1000
empty,318,0,1000
empty,319,0,1000
empty,320,0,1000
empty,321,0,1000
empty,322,0,1000
empty,323,0,1000
empty,324,0,1000
empty,325,0,1000
empty,326,0,1000
empty,327,0,1000
empty,328,0,1000
empty,329,0,1000
empty,330,0,1000
empty,331,0,1000
empty,332,0,1000
empty,333,0,1000
empty,334,0,1000
empty,335,0,1000
empty,336,0,1000
empty,337,0,1000
empty,338,0,1000
empty,339,0,1000
empty,340,0,1000
empty,341,0,1000
empty,342,0,1000
empty,343,0,1000
empty,344,0,1000
empty,345,0,1000
empty,346,0,1000
empty,347,0,1000
empty,348,0,1000
empty,349,0,1000
empty,350,0,1000
empty,351,0,1000
empty,352,0,1000
empty,353,0,1000
empty,354,0,1000
empty,355,0,1000
empty,356,0,1000
empty,357,0,1000
empty,358,0,1000
empty,359,0,1000
empty,360,0,1000
empty,361,0,1000
empty,362,0,1000
empty,363,0,1000
empty,364,0,1000
empty,365,0,1000
empty,366,0,1000
empty,367,0,1000
empty,368,0,1000
empty,369,0,1000
empty,370,0,1000
empty,371,0,1000
empty,372,0,1000
empty,373,0,1000
empty,374,0,1000
empty,375,0,1000
empty,376,0,1000
empty,377,0,1000
empty,378,0,1000
empty,379,0,1000
empty,380,0,1000
empty,381,0,1000
empty,382,0,1000
empty,383,0,1000
empty,384,0,1000
empty,385,0,1000
empty,386,0,1000
empty,387,0,1000
empty,388,0,1000
empty,389,0,1000
empty,390,0,1000
empty,391,0,1000
empty,392,0,1000
empty,393,0,1000
empty,394,0,1000
empty,395,0,1000
empty,396,0,1000
empty,397,0,1000
empty,398,0,1000
empty,399,0,1000
empty,400,0,1000
empty,401,0,1000
empty,402,0,1000
empty,403,0,1000
empty,404,0,1000
empty,405,0,1000
empty,406,0,1000
empty,407,0,1000
empty,408,0,1000
empty,409,0,1000
empty,410,0,1000
empty,411,0,1000
empty,412,0,1000
empty,413,0,1000
empty,414,0,1000
empty,415,0,1000
empty,416,0,1000
empty,417,0,1000
empty,418,0,1000
empty,419,0,1000
empty,420,0,1000
empty,421,0,1000
empty,422,0,1000
empty,423,0,1000
empty,424,0,1000
empty,425,0,1000
empty,426,0,1000
empty,427,0,1000
empty,428,0,1000
empty,429,0,1000
empty,430,0,1000
empty,431,0,1000
empty,432,0,1000
empty,433,0,1000
empty,434,0,1000
empty,435,0,1000
empty,436,0,1000
empty,437,0,1000
empty,438,0,1000
empty,439,0,1000
empty,440,0,1000
empty,441,0,1000
empty,442,0,1000
empty,443,0,1000
empty,444,0,1000
empty,445,0,1000
empty,446,0,1000
empty,447,0,1000
empty,448,0,1000
empty,449,0,1000
empty,450,0,1000
empty,451,0,1000
empty,452,0,1000
empty,453,0,1000
empty,454,0,1000
empty,455,0,1000
empty,456,0,1000
empty,457,0,1000
empty,458,0,1000
empty,459,0,1000
empty,460,0,1000
empty,461,0,1000
empty,462,0,1000
empty,463,0,1000
empty,464,0,1000
empty,465,0,1000
empty,466,0,1000
empty,467,0,1000
empty,468,0,1000
empty,469,0,1000
empty,470,0,1000
empty,471,0,1000
empty,472,0,1000
empty,473,0,1000
empty,474,0,1000
empty,475,0,1000
empty,476,0,1000
empty,477,0,1000
empty,478,0,1000
empty,479,0,1000
empty,480,0,1000
empty,481,0,1000
empty,482,0,1000
empty,483,0,1000
empty,484,0,1000
empty,485,0,1000
empty,486,0,1000
empty,487,0,1000
empty,488,0,1000
empty,489,0,1000
empty,490,0,1000
empty,491,0,1000
empty,492,0,1000
empty,493,0,1000
empty,494,0,1000
empty,495,0,1000
empty,496,0,1000
empty,497,0,1000
empty,498,0,1000
empty,499,0,1000
empty,500,0,1000
empty,501,0,1000
empty,502,0,1000
empty,503,0,1000
empty,504,0,1000
empty,505,0,1000
empty,506,0,1000
empty,507,0,1000
empty,508,0,1000
empty,509,0,1000
empty,510,0,1000
empty,511,0,1000
empty,512,0,1000
empty,513,0,1000
empty,514,0,1000
empty,515,0,1000
empty,516,0,1000
empty,517,0,1000
empty,518,0,1000
empty,519,0,1000
empty,520,0,1000
empty,521,0,1000
empty,522,0,1000
empty,523,0,1000
empty,524,0,1000
empty,525,0,1000
empty,526,0,1000
empty,527,0,1000
empty,528,0,1000
empty,529,0,1000
empty,530,0,1000
empty,531,0,1000
empty,532,0,1000
empty,533,0,1000
empty,534,0,1000
empty,535,0,1000
empty,536,0,1000
empty,537,0,1000
empty,538,0,1000
empty,539,0,1000
empty,540,0,1000
empty,541,0,1000
empty,542,0,1000
empty,543,0,1000
empty,544,0,1000
empty,545,0,1000
empty,546,0,1000
empty,547,0,1000
empty,548,0,1000
empty,549,0,1000
empty,550,0,1000
empty,551,0,1000
empty,552,0,1000
empty,553,0,1000
empty,554,0,1000
empty,555,0,1000
empty,556,0,1000
empty,557,0,1000
empty,558,0,1000
empty,559,0,1000
empty,560,0,1000
empty,561,0,1000
empty,562,0,1000
empty,563,0,1000
empty,564,0,1000
empty,565,0,1000
empty,566,0,1000
empty,567,0,1000
empty,568,0,1000
empty,569,0,1000
empty,570,0,1000
empty,571,0,1000
empty,572,0,1000
empty,573,0,1000
empty,574,0,1000
empty,575,0,1000
empty,576,0,1000
empty,577,0,1000
empty,578,0,1000
empty,579,0,1000
empty,580,0,1000
empty,581,0,1000
empty,582,0,1000
empty,583,0,1000
empty,584,0,1000
empty,585,0,1000
empty,586,0,1000
empty,587,0,1000
empty,588,0,1000
empty,589,0,1000
empty,590,0,1000
empty,591,0,1000
empty,592,0,1000
empty,593,0,1000
empty,594,0,1000
empty,595,0,1000
empty,596,0,1000
empty,597,0,1000
empty,598,0,1000
empty,599,0,1000
empty,600,0,1000
empty,601,0,1000
empty,602,0,1000
empty,603,0,1000
empty,604,0,1000
empty,605,0,1000
empty,606,0,1000
empty,607,0,1000
empty,608,0,1000
empty,609,0,1000
empty,610,0,1000
empty,611,0,1000
empty,612,0,1000
empty,613,0,1000
empty,614,0,1000
empty,615,0,1000
empty,616,0,1000
empty,617,0,1000
empty,618,0,1000
empty,619,0,1000
empty,620,0,1000
empty,621,0,1000
empty,622,0,1000
empty,623,0,1000
empty,624,0,1000
empty,625,0,1000
empty,626,0,1000
empty,627,0,1000
empty,628,0,1000
empty,629,0,1000
empty,630,0,1000
empty,631,0,1000
empty,632,0,1000
empty,633,0,1000
empty,634,0,1000
empty,635,0,1000
empty,636,0,1000
empty,637,0,1000
empty,638,0,1000
empty,639,0,1000
empty,640,0,1000
empty,641,0,1000
empty,642,0,1000
empty,643,0,1000
empty,644,0,1000
empty,645,0,1000
empty,646,0,1000
empty,647,0,1000
empty,648,0,1000
empty,649,0,1000
empty,650,0,1000
empty,651,0,1000
empty,652,0,1000
empty,653,0,1000
empty,654,0,1000
empty,655,0,1000
empty,656,0,1000
empty,657,0,1000
empty,658,0,1000
empty,659,0,1000
empty,660,0,1000
empty,661,0,1000
empty,662,0,1000
empty,663,0,1000
empty,664,0,1000
empty,665,0,1000
empty,666,0,1000
empty,667,0,1000
empty,668,0,1000
empty,669,0,1000
empty,670,0,1000
empty,671,0,1000
empty,672,0,1000
empty,673,0,1000
empty,674,0,1000
empty,675,0,1000
empty,676,0,1000
empty,677,0,1000
empty,678,0,1000
empty,679,0,1000
empty,680,0,1000
empty,681,0,1000
empty,682,0,1000
empty,683,0,1000
empty,684,0,1000
empty,685,0,1000
empty,686,0,1000
empty,687,0,1000
empty,688,0,1000
empty,689,0,1000
empty,690,0,1000
empty,691,0,1000
empty,692,0,1000
empty,693,0,1000
empty,694,0,1000
empty,695,0,1000
empty,696,0,1000
empty,697,0,1000
empty,698,0,1000
empty,699,0,1000
empty,700,0,1000
empty,701,0,1000
empty,702,0,1000
empty,703,0,1000
empty,704,0,1000
empty,705,0,1000
empty,706,0,1000
empty,707,0,1000
empty,708,0,1000
empty,709,0,1000
empty,710,0,1000
empty,711,0,1000
empty,712,0,1000
empty,713,0,1000
empty,714,0,1000
empty,715,0,1000
empty,716,0,1000
empty,717,0,1000
empty,718,0,1000
empty,719,0,1000
empty,720,0,1000
empty,721,0,1000
empty,722,0,1000
empty,723,0,1000
empty,724,0,1000
empty,725,0,1000
empty,726,0,1000
empty,727,0,1000
empty,728,0,1000
empty,729,0,1000
empty,730,0,1000
empty,731,0,1000
empty,732,0,1000
empty,733,0,1000
empty,734,0,1000
empty,735,0,1000
empty,736,0,1000
empty,737,0,1000
empty,738,0,1000
empty,739,0,1000
empty,740,0,1000
empty,741,0,1000
empty,742,0,1000
empty,743,0,1000
empty,744,0,1000
empty,745,0,1000
empty,746,0,1000
empty,747,0,1000
empty,748,0,1000
empty,749,0,1000
empty,750,0,1000
empty,751,0,1000
empty,752,0,1000
empty,753,0,1000
empty,754,0,1000
empty,755,0,1000
empty,756,0,1000
empty,757,0,1000
empty,758,0,1000
empty,759,0,1000
empty,760,0,1000
empty,761,0,1000
empty,762,0,1000
empty,763,0,1000
empty,764,0,1000
empty,765,0,1000
empty,766,0,1000
empty,767,0,1000
empty,768,0,1000
empty,769,0,1000
empty,770,0,1000
empty,771,0,1000
empty,772,0,1000
empty,773,0,1000
empty,774,0,1000
empty,775,0,1000
empty,776,0,1000
empty,777,0,1000
empty,778,0,1000
empty,779,0,1000
empty,780,0,1000
empty,781,0,1000
empty,782,0,1000
empty,783,0,1000
empty,784,0,1000
empty,785,0,1000
empty,786,0,1000
empty,787,0,1000
empty,788,0,1000
empty,789,0,1000
empty,790,0,1000
empty,791,0,1000
empty,792,0,1000
empty,793,0,1000
empty,794,0,1000
empty,795,0,1000
empty,796,0,1000
empty,797,0,1000
empty,798,0,1000
empty,799,0,1000
empty,800,0,1000
empty,801,0,1000
empty,802,0,1000
empty,803,0,1000
empty,804,0,1000
empty,805,0,1000
empty,806,0,1000
empty,807,0,1000
empty,808,0,1000
empty,809,0,1000
empty,810,0,1000
empty,811,0,1000
empty,812,0,1000
empty,813,0,1000
empty,814,0,1000
empty,815,0,1000
empty,816,0,1000
empty,817,0,1000
empty,818,0,1000
empty,819,0,1000
empty,820,0,1000
empty,821,0,1000
empty,822,0,1000
empty,823,0,1000
empty,824,0,1000
empty,825,0,1000
empty,826,0,1000
empty,827,0,1000
empty,828,0,1000
empty,829,0,1000
empty,830,0,1000
empty,831,0,1000
empty,832,0,1000
empty,833,0,1000
empty,834,0,1000
empty,835,0,1000
empty,836,0,1000
empty,837,0,1000
empty,838,0,1000
empty,839,0,1000
empty,840,0,1000
empty,841,0,1000
empty,842,0,1000
empty,843,0,1000
empty,844,0,1000
empty,845,0,1000
empty,846,0,1000
empty,847,0,1000
empty,848,0,1000
empty,849,0,1000
empty,850,0,1000
empty,851,0,1000
empty,852,0,1000
empty,853,0,1000
empty,854,0,1000
empty,855,0,1000
empty,856,0,1000
empty,857,0,1000
empty,858,0,1000
empty,859,0,1000
empty,860,0,1000
empty,861,0,1000
empty,862,0,1000
empty,863,0,1000
empty,864,0,1000
empty,865,0,1000
empty,866,0,1000
empty,867,0,1000
empty,868,0,1000
empty,869,0,1000
empty,870,0,1000
empty,871,0,1000
empty,872,0,1000
empty,873,0,1000
empty,874,0,1000
empty,875,0,1000
empty,876,0,1000
empty,877,0,1000
empty,878,0,1000
empty,879,0,1000
empty,880,0,1000
empty,881,0,1000
empty,882,0,1000
empty,883,0,1000
empty,884,0,1000
empty,885,0,1000
empty,886,0,1000
empty,887,0,1000
empty,888,0,1000
empty,889,0,1000
empty,890,0,1000
empty,891,0,1000
empty,892,0,1000
empty,893,0,1000
empty,894,0,1000
empty,895,0,1000
empty,896,0,1000
empty,897,0,1000
empty,898,0,1000
empty,899,0,1000
empty,900,0,1000
empty,901,0,1000
empty,902,0,1000
empty,903,0,1000
empty,904,0,1000
empty,905,0,1000
empty,906,0,1000
empty,907,0,1000
empty,908,0,1000
empty,909,0,1000
empty,910,0,1000
empty,911,0,1000
empty,912,0,1000
empty,913,0,1000
empty,914,0,1000
empty,915,0,1000
empty,916,0,1000
empty,917,0,1000
empty,918,0,1000
empty,919,0,1000
empty,920,0,1000
empty,921,0,1000
empty,922,0,1000
empty,923,0,1000
empty,924,0,1000
empty,925,0,1000
empty,926,0,1000
empty,927,0,1000
empty,928,0,1000
empty,929,0,1000
empty,930,0,1000
empty,931,0,1000
empty,932,0,1000
empty,933,0,1000
empty,934,0,1000
empty,935,0,1000
empty,936,0,1000
empty,937,0,1000
empty,938,0,1000
empty,939,0,1000
empty,940,0,1000
empty,941,0,1000
empty,942,0,1000
empty,943,0,1000
empty,944,0,1000
empty,945,0,1000
empty,946,0,1000
empty,947,0,1000
empty,948,0,1000
empty,949,0,1000
empty,950,0,1000
empty,951,0,1000
empty,952,0,1000
empty,953,0,1000
empty,954,0,1000
empty,955,0,1000
empty,956,0,1000
empty,957,0,1000
empty,958,0,1000
empty,959,0,1000
empty,960,0,1000
empty,961,0,1000
empty,962,0,1000
empty,963,0,1000
empty,964,0,1000
empty,965,0,1000
empty,966,0,1000
empty,967,0,1000
empty,968,0,1000
empty,969,0,1000
empty,970,0,1000
empty,971,0,1000
empty,972,0,1000
empty,973,0,1000
empty,974,0,1000
empty,975,0,1000
empty,976,0,1000
empty,977,0,1000
empty,978,0,1000
empty,979,0,1000
empty,980,0,1000
empty,981,0,1000
empty,982,0,1000
empty,983,0,1000
empty,984,0,1000
empty,985,0,1000
empty,986,0,1000
empty,987,0,1000
empty,988,0,1000
empty,989,0,1000
empty,990,0,1000
empty,991,0,1000
empty,992,0,1000
empty,993,0,1000
empty,994,0,1000
empty,995,0,1000
empty,996,0,1000
empty,997,0,1000
empty,998,0,1000
empty,999,0,1000
