Address3,City,original_index,unique_index,count
empty,hartselle,150,14,25
empty,hartselle,151,14,25
empty,hartselle,152,14,25
empty,hartselle,153,14,25
empty,hartselle,154,14,25
empty,hartselle,155,14,25
empty,hartselle,156,14,25
empty,hartselle,157,14,25
empty,hartselle,158,14,25
empty,hartselle,159,14,25
empty,hartselle,160,14,25
empty,hartselle,161,14,25
empty,hartselle,162,14,25
empty,hartselle,163,14,25
empty,hartselle,164,14,25
empty,hartselle,165,14,25
empty,hartselle,166,14,25
empty,hartselle,167,14,25
empty,hartselle,168,14,25
empty,guntersville,169,15,24
empty,guntersville,170,15,24
empty,guntersville,171,15,24
empty,guntersville,172,15,24
empty,guntersville,173,15,24
empty,guntersville,174,15,24
empty,guntersville,175,15,24
empty,guntersville,176,15,24
empty,guntersville,177,15,24
empty,guntersville,178,15,24
empty,guntersville,179,15,24
empty,guntxrsvillx,180,16,1
empty,guntersville,181,15,24
empty,guntersville,182,15,24
empty,guntersville,183,15,24
empty,guntersville,184,15,24
empty,guntersville,185,15,24
empty,guntersville,186,15,24
empty,guntersville,187,15,24
empty,guntersville,188,15,24
empty,guntersville,189,15,24
empty,guntersville,190,15,24
empty,guntersville,191,15,24
empty,guntersville,192,15,24
empty,guntersville,193,15,24
empty,birmingham,194,0,75
empty,birmingham,195,0,75
empty,birmingham,196,0,75
empty,birmingham,197,0,75
empty,birmingham,198,0,75
empty,birmingham,199,0,75
empty,birmingham,200,0,75
empty,birmingham,201,0,75
empty,birmingham,202,0,75
empty,birmingham,203,0,75
empty,birmingham,204,0,75
empty,birmingham,205,0,75
empty,birmingham,206,0,75
empty,birmixgham,207,17,1
empty,birmingham,208,0,75
empty,birmingham,209,0,75
empty,birmingham,210,0,75
empty,birmingham,211,0,75
empty,bxrmxngham,212,18,1
empty,birmingham,213,0,75
empty,birmingham,214,0,75
empty,birmingham,215,0,75
empty,birmingham,216,0,75
empty,birmingham,217,0,75
empty,birmingham,218,0,75
empty,fort payne,219,19,24
empty,fort payne,220,19,24
empty,fort payne,221,19,24
empty,fort payne,222,19,24
empty,fort payne,223,19,24
empty,fort payne,224,19,24
empty,fort payne,225,19,24
empty,fort payne,226,19,24
empty,fort payne,227,19,24
empty,fort payxe,228,20,1
empty,fort payne,229,19,24
empty,fort payne,230,19,24
empty,fort payne,231,19,24
empty,fort payne,232,19,24
empty,fort payne,233,19,24
empty,fort payne,234,19,24
empty,fort payne,235,19,24
empty,fort payne,236,19,24
empty,fort payne,237,19,24
empty,fort payne,238,19,24
empty,fort payne,239,19,24
empty,fort payne,240,19,24
empty,fort payne,241,19,24
empty,fort payne,242,19,24
empty,fort payne,243,19,24
empty,thomasville,244,21,25
empty,thomasville,245,21,25
empty,thomasville,246,21,25
empty,thomasville,247,21,25
empty,thomasville,248,21,25
empty,thomasville,249,21,25
empty,thomasville,250,21,25
empty,thomasville,251,21,25
empty,thomasville,252,21,25
empty,thomasville,253,21,25
empty,thomasville,254,21,25
empty,thomasville,255,21,25
empty,thomasville,256,21,25
empty,thomasville,257,21,25
empty,thomasville,258,21,25
empty,thomasville,259,21,25
empty,thomasville,260,21,25
empty,thomasville,261,21,25
empty,thomasville,262,21,25
empty,thomasville,263,21,25
empty,thomasville,264,21,25
empty,thomasville,265,21,25
empty,thomasville,266,21,25
empty,thomasville,267,21,25
empty,thomasville,268,21,25
empty,alabaster,269,22,25
empty,alabaster,270,22,25
empty,alabaster,271,22,25
empty,alabaster,272,22,25
empty,alabaster,273,22,25
empty,alabaster,274,22,25
empty,alabaster,275,22,25
empty,alabaster,276,22,25
empty,alabaster,277,22,25
empty,alabaster,278,22,25
empty,alabaster,279,22,25
empty,alabaster,280,22,25
empty,alabaster,281,22,25
empty,alabaster,282,22,25
empty,alabaster,283,22,25
empty,alabaster,284,22,25
empty,alabaster,285,22,25
empty,alabaster,286,22,25
empty,alabaster,287,22,25
empty,alabaster,288,22,25
empty,alabaster,289,22,25
empty,alabaster,290,22,25
empty,alabaster,291,22,25
empty,alabaster,292,22,25
empty,alabaster,293,22,25
empty,birmingham,294,0,75
empty,birmingham,295,0,75
empty,birmingham,296,0,75
empty,birmingham,297,0,75
empty,birmingham,298,0,75
empty,birmingham,299,0,75
empty,birmingham,300,0,75
empty,birmingham,301,0,75
empty,birmingham,302,0,75
empty,birmingham,303,0,75
empty,birmingham,304,0,75
empty,birmingham,305,0,75
empty,birmingham,306,0,75
empty,birmingham,307,0,75
empty,birmingham,308,0,75
empty,birmingham,309,0,75
empty,birmingham,310,0,75
empty,axxistox,311,23,1
empty,anniston,312,24,26
empty,anniston,313,24,26
empty,anniston,314,24,26
empty,anniston,315,24,26
empty,anniston,316,24,26
empty,anniston,317,24,26
empty,anniston,318,24,26
empty,anniston,319,24,26
empty,anniston,320,24,26
empty,anniston,321,24,26
empty,anniston,322,24,26
empty,anniston,323,24,26
empty,anniston,324,24,26
empty,anniston,325,24,26
empty,anniston,326,24,26
empty,anniston,327,24,26
empty,anniston,328,24,26
empty,anniston,329,24,26
empty,anniston,330,24,26
empty,dothan,331,5,42
empty,dothan,332,5,42
empty,dothan,333,5,42
empty,dothan,334,5,42
empty,dothan,335,5,42
empty,dothan,336,5,42
empty,dothan,337,5,42
empty,dothan,338,5,42
empty,dothan,339,5,42
empty,dothan,340,5,42
empty,dothan,341,5,42
empty,dothan,342,5,42
empty,dothan,343,5,42
empty,dothan,344,5,42
empty,dothan,345,5,42
empty,dothan,346,5,42
empty,dothan,347,5,42
empty,birmingham,348,0,75
empty,birmingham,349,0,75
empty,birmingham,350,0,75
empty,birmingham,351,0,75
empty,birmingham,352,0,75
empty,decatur,353,25,1
empty,winfield,354,26,24
empty,winfield,355,26,24
empty,winfield,356,26,24
empty,winfield,357,26,24
empty,winfield,358,26,24
empty,winfield,359,26,24
empty,winfield,360,26,24
empty,winfield,361,26,24
empty,winfield,362,26,24
empty,winfield,363,26,24
empty,winfield,364,26,24
empty,winfield,365,26,24
empty,winfield,366,26,24
empty,winfielx,367,27,1
empty,winfield,368,26,24
empty,winfield,369,26,24
empty,winfield,370,26,24
empty,winfield,371,26,24
empty,winfield,372,26,24
empty,winfield,373,26,24
empty,winfield,374,26,24
empty,winfield,375,26,24
empty,winfield,376,26,24
empty,winfield,377,26,24
empty,winfield,378,26,24
empty,mobile,379,28,13
empty,mobile,380,28,13
empty,mobile,381,28,13
empty,mobile,382,28,13
empty,mobile,383,28,13
empty,mobile,384,28,13
empty,mobile,385,28,13
empty,mobile,386,28,13
empty,mobile,387,28,13
empty,mobile,388,28,13
empty,mobile,389,28,13
empty,mobile,390,28,13
empty,mobile,391,28,13
empty,prattville,392,29,20
empty,prattville,393,29,20
empty,prattville,394,29,20
empty,prattville,395,29,20
empty,prattville,396,29,20
empty,prattville,397,29,20
empty,prattville,398,29,20
empty,prattville,399,29,20
empty,prattville,400,29,20
empty,prattville,401,29,20
empty,prattville,402,29,20
empty,prattville,403,29,20
empty,prattville,404,29,20
empty,prattville,405,29,20
empty,prattville,406,29,20
empty,prattville,407,29,20
empty,prattville,408,29,20
empty,prattville,409,29,20
empty,prattville,410,29,20
empty,prattville,411,29,20
empty,russellville,412,30,2
empty,russellville,413,30,2
empty,sylacauga,414,31,18
empty,sylacauga,415,31,18
empty,sylacauga,416,31,18
empty,sylacauga,417,31,18
empty,sylacauga,418,31,18
empty,sylacauga,419,31,18
empty,sylacauga,420,31,18
empty,sylacauga,421,31,18
empty,sylacauga,422,31,18
empty,sylacauga,423,31,18
empty,sylacauga,424,31,18
empty,sylacauga,425,31,18
empty,sylacauga,426,31,18
empty,sylacauga,427,31,18
empty,sylacauga,428,31,18
empty,sylacauga,429,31,18
empty,sylacauga,430,31,18
empty,sylacauga,431,31,18
empty,anchorage,432,32,17
empty,anchorage,433,32,17
empty,anchorage,434,32,17
empty,anchorage,435,32,17
empty,anchorage,436,32,17
empty,anchoraxe,437,33,1
empty,anchorage,438,32,17
empty,anchorage,439,32,17
empty,anchorage,440,32,17
empty,anchorage,441,32,17
empty,anchorage,442,32,17
empty,anchorage,443,32,17
empty,anchorage,444,32,17
empty,anchorage,445,32,17
empty,anchorage,446,32,17
empty,anchorage,447,32,17
empty,anchorage,448,32,17
empty,anchorage,449,32,17
empty,bethel,450,34,2
empty,bethel,451,34,2
empty,sheffield,452,3,24
empty,sheffield,453,3,24
empty,sheffield,454,3,24
empty,sheffield,455,3,24
empty,sheffield,456,3,24
empty,sheffield,457,3,24
empty,sheffield,458,3,24
empty,sheffield,459,3,24
empty,sheffield,460,3,24
empty,sheffield,461,3,24
empty,sheffield,462,3,24
empty,sheffield,463,3,24
empty,sheffield,464,3,24
empty,sheffield,465,3,24
empty,ozark,466,35,23
empty,ozark,467,35,23
empty,ozark,468,35,23
empty,ozark,469,35,23
empty,ozark,470,35,23
empty,ozark,471,35,23
empty,ozark,472,35,23
empty,ozark,473,35,23
empty,ozarx,474,36,1
empty,ozark,475,35,23
empty,ozark,476,35,23
empty,ozark,477,35,23
empty,ozark,478,35,23
empty,ozark,479,35,23
empty,ozark,480,35,23
empty,ozark,481,35,23
empty,ozark,482,35,23
empty,ozark,483,35,23
empty,ozark,484,35,23
empty,xzark,485,37,1
empty,ozark,486,35,23
empty,ozark,487,35,23
empty,ozark,488,35,23
empty,ozark,489,35,23
empty,ozark,490,35,23
empty,centre,491,38,25
empty,centre,492,38,25
empty,centre,493,38,25
empty,centre,494,38,25
empty,centre,495,38,25
empty,centre,496,38,25
empty,centre,497,38,25
empty,centre,498,38,25
empty,centre,499,38,25
empty,centre,500,38,25
empty,centre,501,38,25
empty,centre,502,38,25
empty,centre,503,38,25
empty,centre,504,38,25
empty,centre,505,38,25
empty,centre,506,38,25
empty,centre,507,38,25
empty,centre,508,38,25
empty,centre,509,38,25
empty,centre,510,38,25
empty,centre,511,38,25
empty,centre,512,38,25
empty,centre,513,38,25
empty,centre,514,38,25
empty,centre,515,38,25
empty,montgomery,516,39,49
empty,montxomery,517,40,1
empty,montgomery,518,39,49
empty,montgomery,519,39,49
empty,montgomery,520,39,49
empty,montgomery,521,39,49
empty,montgomery,522,39,49
empty,montgomery,523,39,49
empty,montgomery,524,39,49
empty,montgomery,525,39,49
empty,montgomery,526,39,49
empty,montgomery,527,39,49
empty,montgomery,528,39,49
empty,montgomery,529,39,49
empty,montgomery,530,39,49
empty,montgomery,531,39,49
empty,montgomery,532,39,49
empty,montgomery,533,39,49
empty,montgomery,534,39,49
empty,montgomery,535,39,49
empty,montgomery,536,39,49
empty,montgomery,537,39,49
empty,montgomery,538,39,49
empty,montgomery,539,39,49
empty,montgomery,540,39,49
empty,montgomery,541,39,49
empty,montgomery,542,39,49
empty,montgomery,543,39,49
empty,montgomery,544,39,49
empty,montgomery,545,39,49
empty,montgomery,546,39,49
empty,montgomery,547,39,49
empty,montgomery,548,39,49
empty,montgomery,549,39,49
empty,montgomery,550,39,49
empty,montgomery,551,39,49
empty,montgomery,552,39,49
empty,montgomery,553,39,49
empty,montgomery,554,39,49
empty,montgomery,555,39,49
empty,montgomery,556,39,49
empty,montgomery,557,39,49
empty,montgomery,558,39,49
empty,montgomery,559,39,49
empty,montgomery,560,39,49
empty,montgomery,561,39,49
empty,montgomery,562,39,49
empty,montgomery,563,39,49
empty,montgomery,564,39,49
empty,montgomery,565,39,49
empty,valley,566,41,23
empty,valley,567,41,23
empty,valley,568,41,23
empty,valley,569,41,23
empty,valley,570,41,23
empty,valley,571,41,23
empty,valley,572,41,23
empty,valley,573,41,23
empty,valley,574,41,23
empty,valley,575,41,23
empty,valley,576,41,23
empty,valley,577,41,23
empty,vallex,578,42,1
empty,valley,579,41,23
empty,valley,580,41,23
empty,valley,581,41,23
empty,valley,582,41,23
empty,valley,583,41,23
empty,valley,584,41,23
empty,valley,585,41,23
empty,valley,586,41,23
empty,valley,587,41,23
empty,valley,588,41,23
empty,valley,589,41,23
empty,vxlley,590,43,1
empty,elba,591,44,24
empty,elba,592,44,24
empty,elba,593,44,24
empty,elba,594,44,24
empty,elba,595,44,24
empty,elba,596,44,24
empty,elba,597,44,24
empty,elba,598,44,24
empty,elba,599,44,24
empty,elba,600,44,24
empty,exba,601,45,1
empty,elba,602,44,24
empty,elba,603,44,24
empty,elba,604,44,24
empty,elba,605,44,24
empty,elba,606,44,24
empty,elba,607,44,24
empty,elba,608,44,24
empty,elba,609,44,24
empty,elba,610,44,24
empty,elba,611,44,24
empty,elba,612,44,24
empty,elba,613,44,24
empty,elba,614,44,24
empty,elba,615,44,24
empty,opelika,616,46,25
empty,opelika,617,46,25
empty,opelika,618,46,25
empty,opelika,619,46,25
empty,opelika,620,46,25
empty,opelika,621,46,25
empty,opelika,622,46,25
empty,opelika,623,46,25
empty,opelika,624,46,25
empty,opelika,625,46,25
empty,opelika,626,46,25
empty,opelika,627,46,25
empty,opelika,628,46,25
empty,opelika,629,46,25
empty,opelika,630,46,25
empty,opelika,631,46,25
empty,opelika,632,46,25
empty,opelika,633,46,25
empty,opelika,634,46,25
empty,opelika,635,46,25
empty,opelika,636,46,25
empty,opelika,637,46,25
empty,opelika,638,46,25
empty,opelika,639,46,25
empty,opelika,640,46,25
empty,wedowee,641,47,24
empty,wedowee,642,47,24
empty,wedowee,643,47,24
empty,wedowee,644,47,24
empty,wedowee,645,47,24
empty,wedowee,646,47,24
empty,wedowee,647,47,24
empty,wedowee,648,47,24
empty,wedowee,649,47,24
empty,wedowee,650,47,24
empty,wedowee,651,47,24
empty,wedowee,652,47,24
empty,wedowee,653,47,24
empty,wxdowxx,654,48,1
empty,wedowee,655,47,24
empty,wedowee,656,47,24
empty,wedowee,657,47,24
empty,wedowee,658,47,24
empty,wedowee,659,47,24
empty,wedowee,660,47,24
empty,wedowee,661,47,24
empty,wedowee,662,47,24
empty,wedowee,663,47,24
empty,wedowee,664,47,24
empty,wedowee,665,47,24
empty,birmingham,666,0,75
empty,birmingham,667,0,75
empty,birmingham,668,0,75
empty,birmingham,669,0,75
empty,birmingham,670,0,75
empty,birmingham,671,0,75
empty,birmingham,672,0,75
empty,birmingham,673,0,75
empty,birmingham,674,0,75
empty,birmingham,675,0,75
empty,birmingham,676,0,75
empty,birmingham,677,0,75
empty,birmingham,678,0,75
empty,birmingham,679,0,75
empty,birmingham,680,0,75
empty,birmingham,681,0,75
empty,birmingham,682,0,75
empty,birmingham,683,0,75
empty,birmingham,684,0,75
empty,birmingham,685,0,75
empty,birmingham,686,0,75
empty,birmingham,687,0,75
empty,birmingham,688,0,75
empty,birmingham,689,0,75
empty,birminxham,690,49,1
empty,tallassee,691,50,24
empty,tallassee,692,50,24
empty,tallassee,693,50,24
empty,tallassee,694,50,24
empty,tallassee,695,50,24
empty,tallaxxee,696,51,1
empty,tallassee,697,50,24
empty,tallassee,698,50,24
empty,tallassee,699,50,24
empty,tallassee,700,50,24
empty,tallassee,701,50,24
empty,tallassee,702,50,24
empty,tallassee,703,50,24
empty,tallassee,704,50,24
empty,tallassee,705,50,24
empty,tallassee,706,50,24
empty,tallassee,707,50,24
empty,tallassee,708,50,24
empty,tallassee,709,50,24
empty,tallassee,710,50,24
empty,tallassee,711,50,24
empty,tallassee,712,50,24
empty,tallassee,713,50,24
empty,tallassee,714,50,24
empty,tallassee,715,50,24
empty,cullman,716,52,24
empty,cullman,717,52,24
empty,cullman,718,52,24
empty,cullman,719,52,24
empty,cullman,720,52,24
empty,cullman,721,52,24
empty,cullman,722,52,24
empty,cullman,723,52,24
empty,cullman,724,52,24
empty,cullman,725,52,24
empty,cullman,726,52,24
empty,cullman,727,52,24
empty,cullman,728,52,24
empty,cullman,729,52,24
empty,cullman,730,52,24
empty,cullman,731,52,24
empty,cullman,732,52,24
empty,cullman,733,52,24
empty,cullman,734,52,24
empty,cullman,735,52,24
empty,cuxxman,736,53,1
empty,cullman,737,52,24
empty,cullman,738,52,24
empty,cullman,739,52,24
empty,cullman,740,52,24
empty,andalusia,741,54,24
empty,andalusia,742,54,24
empty,andalusia,743,54,24
empty,andalusia,744,54,24
empty,andalusia,745,54,24
empty,andalusia,746,54,24
empty,andalusia,747,54,24
empty,andalusia,748,54,24
empty,andalusia,749,54,24
empty,andalusia,750,54,24
empty,andalusia,751,54,24
empty,andalusia,752,54,24
empty,andalusia,753,54,24
empty,andalusia,754,54,24
empty,andalusia,755,54,24
empty,andaluxia,756,55,1
empty,andalusia,757,54,24
empty,andalusia,758,54,24
empty,andalusia,759,54,24
empty,andalusia,760,54,24
empty,andalusia,761,54,24
empty,andalusia,762,54,24
empty,andalusia,763,54,24
empty,andalusia,764,54,24
empty,andalusia,765,54,24
empty,anniston,766,24,26
empty,anniston,767,24,26
empty,anniston,768,24,26
empty,anniston,769,24,26
empty,anniston,770,24,26
empty,anniston,771,24,26
empty,annxston,772,56,1
empty,anniston,773,24,26
empty,huntsville,774,57,28
empty,huntsville,775,57,28
empty,huntsville,776,57,28
empty,huntsville,777,57,28
empty,huntsville,778,57,28
empty,huntsville,779,57,28
empty,huntsville,780,57,28
empty,huntsville,781,57,28
empty,huntsville,782,57,28
empty,huntsville,783,57,28
empty,huntsville,784,57,28
empty,huntsville,785,57,28
empty,huntsville,786,57,28
empty,huntsville,787,57,28
empty,huntsville,788,57,28
empty,huntsville,789,57,28
empty,huntsville,790,57,28
empty,huntsville,791,57,28
empty,huntsville,792,57,28
empty,huntsville,793,57,28
empty,huntsville,794,57,28
empty,huntsville,795,57,28
empty,huntsville,796,57,28
empty,huntsville,797,57,28
empty,huntsville,798,57,28
empty,huntsville,799,57,28
empty,huntsville,800,57,28
empty,huntsville,801,57,28
empty,gadsden,802,58,52
empty,gadsden,803,58,52
empty,gadsden,804,58,52
empty,gadsden,805,58,52
empty,gadsden,806,58,52
empty,gadsden,807,58,52
empty,gadsden,808,58,52
empty,gadsden,809,58,52
empty,gadsden,810,58,52
empty,gadsden,811,58,52
empty,gadsden,812,58,52
empty,gadsden,813,58,52
empty,gadsden,814,58,52
empty,gadsden,815,58,52
empty,gadsden,816,58,52
empty,gadsden,817,58,52
empty,gadsden,818,58,52
empty,gadsden,819,58,52
empty,gadsden,820,58,52
empty,gxdsden,821,59,1
empty,gadsden,822,58,52
empty,gadsden,823,58,52
empty,gadsden,824,58,52
empty,gadsden,825,58,52
empty,gadsden,826,58,52
empty,clanton,827,60,25
empty,clanton,828,60,25
empty,clanton,829,60,25
empty,clanton,830,60,25
empty,clanton,831,60,25
empty,clanton,832,60,25
empty,clanton,833,60,25
empty,clanton,834,60,25
empty,clanton,835,60,25
empty,clanton,836,60,25
empty,clanton,837,60,25
empty,clanton,838,60,25
empty,clanton,839,60,25
empty,clanton,840,60,25
empty,clanton,841,60,25
empty,clanton,842,60,25
empty,clanton,843,60,25
empty,clanton,844,60,25
empty,clanton,845,60,25
empty,clanton,846,60,25
empty,clanton,847,60,25
empty,clanton,848,60,25
empty,clanton,849,60,25
empty,clanton,850,60,25
empty,clanton,851,60,25
empty,hamilton,852,61,24
empty,hamilton,853,61,24
empty,hamilton,854,61,24
empty,hamilxon,855,62,1
empty,hamilton,856,61,24
empty,hamilton,857,61,24
empty,hamilton,858,61,24
empty,hamilton,859,61,24
empty,hamilton,860,61,24
empty,hamilton,861,61,24
empty,hamilton,862,61,24
empty,hamilton,863,61,24
empty,hamilton,864,61,24
empty,hamilton,865,61,24
empty,hamilton,866,61,24
empty,hamilton,867,61,24
empty,hamilton,868,61,24
empty,hamilton,869,61,24
empty,hamilton,870,61,24
empty,hamilton,871,61,24
empty,hamilton,872,61,24
empty,hamilton,873,61,24
empty,hamilton,874,61,24
empty,hamilton,875,61,24
empty,hamilton,876,61,24
empty,fayette,877,63,24
empty,fayette,878,63,24
empty,fayette,879,63,24
empty,fayette,880,63,24
empty,fayette,881,63,24
empty,fayette,882,63,24
empty,fayette,883,63,24
empty,fayette,884,63,24
empty,fayette,885,63,24
empty,fayette,886,63,24
empty,fayette,887,63,24
empty,fayette,888,63,24
empty,fayette,889,63,24
empty,fayette,890,63,24
empty,fayette,891,63,24
empty,fayette,892,63,24
empty,fayette,893,63,24
empty,fayette,894,63,24
empty,faxette,895,64,1
empty,fayette,896,63,24
empty,fayette,897,63,24
empty,fayette,898,63,24
empty,fayette,899,63,24
empty,fayette,900,63,24
empty,fayette,901,63,24
empty,gadsden,902,58,52
empty,gadsden,903,58,52
empty,gadsden,904,58,52
empty,gadsden,905,58,52
empty,gadsden,906,58,52
empty,gadsden,907,58,52
empty,gadsden,908,58,52
empty,gadsden,909,58,52
empty,gadsden,910,58,52
empty,gadsden,911,58,52
empty,gadsden,912,58,52
empty,gadsden,913,58,52
empty,gadsden,914,58,52
empty,gadsden,915,58,52
empty,gadsden,916,58,52
empty,gadsden,917,58,52
empty,gadsden,918,58,52
empty,gadsden,919,58,52
empty,gadsden,920,58,52
empty,gadsden,921,58,52
empty,gadsden,922,58,52
empty,gadsden,923,58,52
empty,gadsden,924,58,52
empty,gadsden,925,58,52
empty,gadsden,926,58,52
empty,gadsden,927,58,52
empty,gadsden,928,58,52
empty,gadsden,929,58,52
empty,georgiana,930,65,24
empty,georgiana,931,65,24
empty,georgiana,932,65,24
empty,georgiana,933,65,24
empty,georgiana,934,65,24
empty,georgiana,935,65,24
empty,georgiana,936,65,24
empty,georgiana,937,65,24
empty,georgiana,938,65,24
empty,georgiana,939,65,24
empty,georgiana,940,65,24
empty,georgiana,941,65,24
empty,georgiana,942,65,24
empty,georgiana,943,65,24
empty,georgiana,944,65,24
empty,georgiana,945,65,24
empty,georgiana,946,65,24
empty,georgiana,947,65,24
empty,georgiana,948,65,24
empty,geoxgiana,949,66,1
empty,georgiana,950,65,24
empty,georgiana,951,65,24
empty,georgiana,952,65,24
empty,georgiana,953,65,24
empty,georgiana,954,65,24
empty,enterprise,955,67,23
empty,enterprise,956,67,23
empty,enterprise,957,67,23
empty,enterprise,958,67,23
empty,enterprise,959,67,23
empty,enterprxse,960,68,1
empty,enterprise,961,67,23
empty,enterprise,962,67,23
empty,enterprise,963,67,23
empty,enterprise,964,67,23
empty,enterprise,965,67,23
empty,enterprise,966,67,23
empty,enterprise,967,67,23
empty,xntxrprisx,968,69,1
empty,enterprise,969,67,23
empty,enterprise,970,67,23
empty,enterprise,971,67,23
empty,enterprise,972,67,23
empty,enterprise,973,67,23
empty,enterprise,974,67,23
empty,enterprise,975,67,23
empty,enterprise,976,67,23
empty,enterprise,977,67,23
empty,enterprise,978,67,23
empty,enterprise,979,67,23
empty,oneonta,980,70,19
empty,oneonta,981,70,19
empty,oneonta,982,70,19
empty,oneonta,983,70,19
empty,oneonta,984,70,19
empty,onxonta,985,71,1
empty,oneonta,986,70,19
empty,oneonta,987,70,19
empty,oneonta,988,70,19
empty,oneonta,989,70,19
empty,oneonta,990,70,19
empty,oneonta,991,70,19
empty,oneonta,992,70,19
empty,oneonta,993,70,19
empty,oneonta,994,70,19
empty,oneonta,995,70,19
empty,oneonta,996,70,19
empty,oneonta,997,70,19
empty,oneonta,998,70,19
empty,oneonta,999,70,19
