id,original_index,unique_index,count
143029,196,196,1
667611,197,197,1
565079,198,198,1
348006,199,199,1
55412,200,200,1
546048,201,201,1
979292,202,202,1
971456,203,203,1
533193,204,204,1
970436,205,205,1
437969,206,206,1
464335,207,207,1
417782,208,208,1
979059,209,209,1
661572,210,210,1
132901,211,211,1
245822,212,212,1
440401,213,213,1
77389,214,214,1
592817,215,215,1
169270,216,216,1
288711,217,217,1
184949,218,218,1
833251,219,219,1
470174,220,220,1
315926,221,221,1
901385,222,222,1
787529,223,223,1
431348,224,224,1
441393,225,225,1
481882,226,226,1
572425,227,227,1
581864,228,228,1
455406,229,229,1
696362,230,230,1
504206,231,231,1
800900,232,232,1
235689,233,233,1
659896,234,234,1
84944,235,235,1
326944,236,236,1
922795,237,237,1
768486,238,238,1
428363,239,239,1
519287,240,240,1
638918,241,241,1
111336,242,242,1
747279,243,243,1
674696,244,244,1
258108,245,245,1
59308,246,246,1
610641,247,247,1
631704,248,248,1
846537,249,249,1
973076,250,250,1
931402,251,251,1
908690,252,252,1
417373,253,253,1
759329,254,254,1
386327,255,255,1
695010,256,256,1
191908,257,257,1
384767,258,258,1
855912,259,259,1
710727,260,260,1
816996,261,261,1
625016,262,262,1
275675,263,263,1
967376,264,264,1
640230,265,265,1
625663,266,266,1
480649,267,267,1
782541,268,268,1
692358,269,269,1
836847,270,270,1
867207,271,271,1
253149,272,272,1
929971,273,273,1
470385,274,274,1
731703,275,275,1
113399,276,276,1
685178,277,277,1
653325,278,278,1
893573,279,279,1
56272,280,280,1
737786,281,281,1
680306,282,282,1
53877,283,283,1
504928,284,284,1
198650,285,285,1
671386,286,286,1
981412,287,287,1
785472,288,288,1
734077,289,289,1
46028,290,290,1
743129,291,291,1
392246,292,292,1
904889,293,293,1
360147,294,294,1
670289,295,295,1
821702,296,296,1
188890,297,297,1
321660,298,298,1
427455,299,299,1
246204,300,300,1
857402,301,301,1
704357,302,302,1
716785,303,303,1
746065,304,304,1
738322,305,305,1
934177,306,306,1
351534,307,307,1
872389,308,308,1
499983,309,309,1
452432,310,310,1
320139,311,311,1
735083,312,312,1
978471,313,313,1
152626,314,314,1
90272,315,315,1
776651,316,316,1
931361,317,317,1
623358,318,318,1
385940,319,319,1
951168,320,320,1
515254,321,321,1
674623,322,322,1
226419,323,323,1
178078,324,324,1
453637,325,325,1
57483,326,326,1
462849,327,327,1
338547,328,328,1
438808,329,329,1
352040,330,330,1
887131,331,331,1
182296,332,332,1
49847,333,333,1
524073,334,334,1
348813,335,335,1
427933,336,336,1
6862,337,337,1
853676,338,338,1
556116,339,339,1
734870,340,340,1
540850,341,341,1
465756,342,342,1
762269,343,343,1
441902,344,344,1
950233,345,345,1
621415,346,346,1
633877,347,347,1
756208,348,348,1
97853,349,349,1
720775,350,350,1
294439,351,351,1
375430,352,352,1
689666,353,353,1
896848,354,354,1
231182,355,355,1
232896,356,356,1
798716,357,357,1
704812,358,358,1
203084,359,359,1
81959,360,360,1
235924,361,361,1
291020,362,362,1
408188,363,363,1
283460,364,364,1
563505,365,365,1
761676,366,366,1
923043,367,367,1
248075,368,368,1
313030,369,369,1
885384,370,370,1
361906,371,371,1
180827,372,372,1
723057,373,373,1
894502,374,374,1
793410,375,375,1
816944,376,376,1
632040,377,377,1
752280,378,378,1
716594,379,379,1
919751,380,380,1
60309,381,381,1
757176,382,382,1
261329,383,383,1
615903,384,384,1
169524,385,385,1
178424,386,386,1
716357,387,387,1
448010,388,388,1
788729,389,389,1
624354,390,390,1
112716,391,391,1
881020,392,392,1
605643,393,393,1
5782,394,394,1
852332,395,395,1
343395,396,396,1
826830,397,397,1
905100,398,398,1
34517,399,399,1
771377,400,400,1
32426,401,401,1
722451,402,402,1
318542,403,403,1
533425,404,404,1
854232,405,405,1
2842,406,406,1
789057,407,407,1
205187,408,408,1
970712,409,409,1
161630,410,410,1
583682,411,411,1
891722,412,412,1
54613,413,413,1
450749,414,414,1
19086,415,415,1
852213,416,416,1
475847,417,417,1
893664,418,418,1
450528,419,419,1
838034,420,420,1
119186,421,421,1
274083,422,422,1
784224,423,423,1
260769,424,424,1
592831,425,425,1
464911,426,426,1
369162,427,427,1
209896,428,428,1
217524,429,429,1
694007,430,430,1
53319,431,431,1
962338,432,432,1
972821,433,433,1
587024,434,434,1
49274,435,435,1
687404,436,436,1
858569,437,437,1
982590,438,438,1
853882,439,439,1
743989,440,440,1
71263,441,441,1
111970,442,442,1
941646,443,443,1
397190,444,444,1
98562,445,445,1
56014,446,446,1
911271,447,447,1
565528,448,448,1
951143,449,449,1
658707,450,450,1
84905,451,451,1
891370,452,452,1
697286,453,453,1
819701,454,454,1
855099,455,455,1
123492,456,456,1
226966,457,457,1
850788,458,458,1
811354,459,459,1
323305,460,460,1
485934,461,461,1
743602,462,462,1
960371,463,463,1
944668,464,464,1
873987,465,465,1
968211,466,466,1
299635,467,467,1
846319,468,468,1
263027,469,469,1
788168,470,470,1
146560,471,471,1
498344,472,472,1
385772,473,473,1
917417,474,474,1
517503,475,475,1
72325,476,476,1
516758,477,477,1
85920,478,478,1
145874,479,479,1
888553,480,480,1
889580,481,481,1
732272,482,482,1
351877,483,483,1
276000,484,484,1
378289,485,485,1
684476,486,486,1
467344,487,487,1
39687,488,488,1
697880,489,489,1
179093,490,490,1
539034,491,491,1
208435,492,492,1
556624,493,493,1
36253,494,494,1
422857,495,495,1
720372,496,496,1
863342,497,497,1
260745,498,498,1
941515,499,499,1
641972,500,500,1
699523,501,501,1
946112,502,502,1
958639,503,503,1
850418,504,504,1
125302,505,505,1
168889,506,506,1
63977,507,507,1
782211,508,508,1
473599,509,509,1
915463,510,510,1
476199,511,511,1
405141,512,512,1
213794,513,513,1
408902,514,514,1
89897,515,515,1
187552,516,516,1
144339,517,517,1
656518,518,518,1
925315,519,519,1
130308,520,520,1
237077,521,521,1
600827,522,522,1
851773,523,523,1
67292,524,524,1
129698,525,525,1
254327,526,526,1
556803,527,527,1
73792,528,528,1
484593,529,529,1
351700,530,530,1
105981,531,531,1
408198,532,532,1
30272,533,533,1
623367,534,534,1
13408,535,535,1
449003,536,536,1
299297,537,537,1
302268,538,538,1
592663,539,539,1
520843,540,540,1
460786,541,541,1
866131,542,542,1
751811,543,543,1
436781,544,544,1
796900,545,545,1
491837,546,546,1
893227,547,547,1
525874,548,548,1
26475,549,549,1
476191,550,550,1
719389,551,551,1
467318,552,552,1
268361,553,553,1
664795,554,554,1
102180,555,555,1
258486,556,556,1
961081,557,557,1
52681,558,558,1
828156,559,559,1
812757,560,560,1
713518,561,561,1
180977,562,562,1
828214,563,563,1
176160,564,564,1
677752,565,565,1
107417,566,566,1
141282,567,567,1
708911,568,568,1
621640,569,569,1
647583,570,570,1
361080,571,571,1
283168,572,572,1
52633,573,573,1
74821,574,574,1
373015,575,575,1
529562,576,576,1
574242,577,577,1
966388,578,578,1
919014,579,579,1
494428,580,580,1
55809,581,581,1
368651,582,582,1
423691,583,583,1
435904,584,584,1
407245,585,585,1
918698,586,586,1
209138,587,587,1
862844,588,588,1
875733,589,589,1
587683,590,590,1
927711,591,591,1
313584,592,592,1
161847,593,593,1
543292,594,594,1
248064,595,595,1
887041,596,596,1
314737,597,597,1
709094,598,598,1
327157,599,599,1
793206,600,600,1
361682,601,601,1
732256,602,602,1
636937,603,603,1
743394,604,604,1
592201,605,605,1
914007,606,606,1
208824,607,607,1
759501,608,608,1
506162,609,609,1
372697,610,610,1
609245,611,611,1
584706,612,612,1
822897,613,613,1
145770,614,614,1
24026,615,615,1
44484,616,616,1
379988,617,617,1
333862,618,618,1
779555,619,619,1
323860,620,620,1
646572,621,621,1
128182,622,622,1
252998,623,623,1
231933,624,624,1
683304,625,625,1
854628,626,626,1
117678,627,627,1
795170,628,628,1
783722,629,629,1
376103,630,630,1
505530,631,631,1
868618,632,632,1
503451,633,633,1
113363,634,634,1
944558,635,635,1
875250,636,636,1
786108,637,637,1
233544,638,638,1
163093,639,639,1
31763,640,640,1
949775,641,641,1
847600,642,642,1
638338,643,643,1
14077,644,644,1
453607,645,645,1
690793,646,646,1
799604,647,647,1
718091,648,648,1
935189,649,649,1
711472,650,650,1
660574,651,651,1
873322,652,652,1
774830,653,653,1
768192,654,654,1
950926,655,655,1
204215,656,656,1
129552,657,657,1
526825,658,658,1
56464,659,659,1
20641,660,660,1
706764,661,661,1
388872,662,662,1
681305,663,663,1
541739,664,664,1
558824,665,665,1
954980,666,666,1
896410,667,667,1
751168,668,668,1
303571,669,669,1
193059,670,670,1
416171,671,671,1
810153,672,672,1
164085,673,673,1
619668,674,674,1
490750,675,675,1
136068,676,676,1
198675,677,677,1
316114,678,678,1
626797,679,679,1
577842,680,680,1
811629,681,681,1
280418,682,682,1
757660,683,683,1
54163,684,684,1
65723,685,685,1
293974,686,686,1
247571,687,687,1
292980,688,688,1
38197,689,689,1
160820,690,690,1
876536,691,691,1
776197,692,692,1
45797,693,693,1
605277,694,694,1
749261,695,695,1
752305,696,696,1
179196,697,697,1
150198,698,698,1
894415,699,699,1
187769,700,700,1
556090,701,701,1
770589,702,702,1
450743,703,703,1
157566,704,704,1
589465,705,705,1
560120,706,706,1
107924,707,707,1
797967,708,708,1
265969,709,709,1
820508,710,710,1
446026,711,711,1
84941,712,712,1
558766,713,713,1
428909,714,714,1
110453,715,715,1
837546,716,716,1
82695,717,717,1
820059,718,718,1
771288,719,719,1
54202,720,720,1
888477,721,721,1
741279,722,722,1
64430,723,723,1
461657,724,724,1
240949,725,725,1
453909,726,726,1
222452,727,727,1
163839,728,728,1
696132,729,729,1
257990,730,730,1
332032,731,731,1
617801,732,732,1
480030,733,733,1
660499,734,734,1
355078,735,735,1
696985,736,736,1
826471,737,737,1
807737,738,738,1
875781,739,739,1
322953,740,740,1
123731,741,741,1
180588,742,742,1
440684,743,743,1
758629,744,744,1
964184,745,745,1
265490,746,746,1
463556,747,747,1
749844,748,748,1
300057,749,749,1
166521,750,750,1
292018,751,751,1
181456,752,752,1
668772,753,753,1
276001,754,754,1
788507,755,755,1
620483,756,756,1
433039,757,757,1
737167,758,758,1
744601,759,759,1
856471,760,760,1
570704,761,761,1
520153,762,762,1
259267,763,763,1
24381,764,764,1
827921,765,765,1
461204,766,766,1
482860,767,767,1
18298,768,768,1
365654,769,769,1
625306,770,770,1
572343,771,771,1
88262,772,772,1
663339,773,773,1
718292,774,774,1
245200,775,775,1
307302,776,776,1
217418,777,777,1
413717,778,778,1
62246,779,779,1
945021,780,780,1
649817,781,781,1
934327,782,782,1
546484,783,783,1
917231,784,784,1
887418,785,785,1
724055,786,786,1
63738,787,787,1
422739,788,788,1
97795,789,789,1
155127,790,790,1
100986,791,791,1
166179,792,792,1
740811,793,793,1
379577,794,794,1
658981,795,795,1
215650,796,796,1
521132,797,797,1
892609,798,798,1
366275,799,799,1
513630,800,800,1
605423,801,801,1
495319,802,802,1
733752,803,803,1
252118,804,804,1
903817,805,805,1
80799,806,806,1
385163,807,807,1
645061,808,808,1
164721,809,809,1
730721,810,810,1
439302,811,811,1
410748,812,812,1
133777,813,813,1
775428,814,814,1
497593,815,815,1
899060,816,816,1
424254,817,817,1
161290,818,818,1
746312,819,819,1
191138,820,820,1
743819,821,821,1
193292,822,822,1
91852,823,823,1
663526,824,824,1
382853,825,825,1
1266,826,826,1
407082,827,827,1
411673,828,828,1
382297,829,829,1
414396,830,830,1
635082,831,831,1
446599,832,832,1
376525,833,833,1
637323,834,834,1
153797,835,835,1
470179,836,836,1
9325,837,837,1
294719,838,838,1
38130,839,839,1
455697,840,840,1
518335,841,841,1
503528,842,842,1
503354,843,843,1
176844,844,844,1
820549,845,845,1
250975,846,846,1
37173,847,847,1
641251,848,848,1
302179,849,849,1
627882,850,850,1
264151,851,851,1
711975,852,852,1
12554,853,853,1
564924,854,854,1
364080,855,855,1
727134,856,856,1
356635,857,857,1
272721,858,858,1
979725,859,859,1
470615,860,860,1
71351,861,861,1
793299,862,862,1
673560,863,863,1
258181,864,864,1
11709,865,865,1
603381,866,866,1
570263,867,867,1
395807,868,868,1
149836,869,869,1
813023,870,870,1
691035,871,871,1
801512,872,872,1
121133,873,873,1
82486,874,874,1
136032,875,875,1
131606,876,876,1
448384,877,877,1
57286,878,878,1
622636,879,879,1
107979,880,880,1
252990,881,881,1
861475,882,882,1
503159,883,883,1
325081,884,884,1
399134,885,885,1
315951,886,886,1
98479,887,887,1
673307,888,888,1
730754,889,889,1
953002,890,890,1
246067,891,891,1
161814,892,892,1
8529,893,893,1
198813,894,894,1
535901,895,895,1
15325,896,896,1
162189,897,897,1
434500,898,898,1
197174,899,899,1
6786,900,900,1
309274,901,901,1
672671,902,902,1
819735,903,903,1
21599,904,904,1
980682,905,905,1
547657,906,906,1
682676,907,907,1
820238,908,908,1
82540,909,909,1
776189,910,910,1
422951,911,911,1
228622,912,912,1
514759,913,913,1
26216,914,914,1
164517,915,915,1
973603,916,916,1
345575,917,917,1
304082,918,918,1
33728,919,919,1
109595,920,920,1
772026,921,921,1
424870,922,922,1
904168,923,923,1
916713,924,924,1
819804,925,925,1
892141,926,926,1
409335,927,927,1
166779,928,928,1
720526,929,929,1
513503,930,930,1
83012,931,931,1
438681,932,932,1
317155,933,933,1
261121,934,934,1
296269,935,935,1
960478,936,936,1
741988,937,937,1
589265,938,938,1
931944,939,939,1
305933,940,940,1
360693,941,941,1
772745,942,942,1
683893,943,943,1
168157,944,944,1
97775,945,945,1
740227,946,946,1
449419,947,947,1
456934,948,948,1
134738,949,949,1
66579,950,950,1
557824,951,951,1
215820,952,952,1
658982,953,953,1
272806,954,954,1
773090,955,955,1
500618,956,956,1
385346,957,957,1
938092,958,958,1
383183,959,959,1
889260,960,960,1
392576,961,961,1
209012,962,962,1
961006,963,963,1
786558,964,964,1
35875,965,965,1
882786,966,966,1
332926,967,967,1
109843,968,968,1
820688,969,969,1
817811,970,970,1
855970,971,971,1
643856,972,972,1
482584,973,973,1
553088,974,974,1
575935,975,975,1
450760,976,976,1
160121,977,977,1
471093,978,978,1
84783,979,979,1
894794,980,980,1
481173,981,981,1
946487,982,982,1
685456,983,983,1
6028,984,984,1
48202,985,985,1
558738,986,986,1
908011,987,987,1
260738,988,988,1
979155,989,989,1
752075,990,990,1
670823,991,991,1
73289,992,992,1
426134,993,993,1
255382,994,994,1
979472,995,995,1
814758,996,996,1
226417,997,997,1
968815,998,998,1
734259,999,999,1
