Address3,ZipCode,original_index,unique_index,count
empty,36784,253,19,24
empty,36784,254,19,24
empty,36784,255,19,24
empty,36784,256,19,24
empty,36784,257,19,24
empty,36784,258,19,24
empty,36784,259,19,24
empty,36784,260,19,24
empty,36784,261,19,24
empty,36784,262,19,24
empty,36784,263,19,24
empty,36784,264,19,24
empty,36784,265,19,24
empty,36784,266,19,24
empty,x6784,267,20,1
empty,36784,268,19,24
empty,35007,269,21,23
empty,35007,270,21,23
empty,35007,271,21,23
empty,35007,272,21,23
empty,35007,273,21,23
empty,35007,274,21,23
empty,35007,275,21,23
empty,35007,276,21,23
empty,35007,277,21,23
empty,35007,278,21,23
empty,35007,279,21,23
empty,35007,280,21,23
empty,35007,281,21,23
empty,35007,282,21,23
empty,3x007,283,22,1
empty,35007,284,21,23
empty,35007,285,21,23
empty,35007,286,21,23
empty,35007,287,21,23
empty,35007,288,21,23
empty,35007,289,21,23
empty,x5007,290,23,1
empty,35007,291,21,23
empty,35007,292,21,23
empty,35007,293,21,23
empty,35233,294,0,48
empty,35233,295,0,48
empty,35233,296,0,48
empty,35233,297,0,48
empty,35233,298,0,48
empty,35233,299,0,48
empty,35233,300,0,48
empty,35233,301,0,48
empty,35233,302,0,48
empty,35233,303,0,48
empty,35233,304,0,48
empty,35233,305,0,48
empty,35233,306,0,48
empty,35233,307,0,48
empty,35233,308,0,48
empty,35233,309,0,48
empty,35233,310,0,48
empty,36201,311,24,27
empty,36201,312,24,27
empty,36201,313,24,27
empty,36201,314,24,27
empty,36201,315,24,27
empty,36201,316,24,27
empty,36201,317,24,27
empty,36201,318,24,27
empty,36201,319,24,27
empty,36201,320,24,27
empty,36201,321,24,27
empty,36201,322,24,27
empty,36201,323,24,27
empty,36201,324,24,27
empty,36x01,325,25,1
empty,36201,326,24,27
empty,36201,327,24,27
empty,36201,328,24,27
empty,36201,329,24,27
empty,36201,330,24,27
empty,36305,331,26,15
empty,3x305,332,27,1
empty,36305,333,26,15
empty,36305,334,26,15
empty,36305,335,26,15
empty,36305,336,26,15
empty,36305,337,26,15
empty,36305,338,26,15
empty,36305,339,26,15
empty,x6x05,340,28,1
empty,36305,341,26,15
empty,36305,342,26,15
empty,36305,343,26,15
empty,36305,344,26,15
empty,36305,345,26,15
empty,36305,346,26,15
empty,36305,347,26,15
empty,35205,348,29,5
empty,35205,349,29,5
empty,35205,350,29,5
empty,35205,351,29,5
empty,35205,352,29,5
empty,35609,353,30,1
empty,35594,354,31,23
empty,35594,355,31,23
empty,35594,356,31,23
empty,35594,357,31,23
empty,35594,358,31,23
empty,35594,359,31,23
empty,35594,360,31,23
empty,35594,361,31,23
empty,35594,362,31,23
empty,35594,363,31,23
empty,35594,364,31,23
empty,35594,365,31,23
empty,3xx94,366,32,2
empty,35594,367,31,23
empty,35594,368,31,23
empty,35594,369,31,23
empty,35594,370,31,23
empty,35594,371,31,23
empty,35594,372,31,23
empty,35594,373,31,23
empty,35594,374,31,23
empty,3xx94,375,32,2
empty,35594,376,31,23
empty,35594,377,31,23
empty,35594,378,31,23
empty,36617,379,33,13
empty,36617,380,33,13
empty,36617,381,33,13
empty,36617,382,33,13
empty,36617,383,33,13
empty,36617,384,33,13
empty,36617,385,33,13
empty,36617,386,33,13
empty,36617,387,33,13
empty,36617,388,33,13
empty,36617,389,33,13
empty,36617,390,33,13
empty,36617,391,33,13
empty,36067,392,34,19
empty,36067,393,34,19
empty,36067,394,34,19
empty,36067,395,34,19
empty,36067,396,34,19
empty,36067,397,34,19
empty,36067,398,34,19
empty,36067,399,34,19
empty,36067,400,34,19
empty,36067,401,34,19
empty,36067,402,34,19
empty,36067,403,34,19
empty,36067,404,34,19
empty,36067,405,34,19
empty,3x0x7,406,35,1
empty,36067,407,34,19
empty,36067,408,34,19
empty,36067,409,34,19
empty,36067,410,34,19
empty,36067,411,34,19
empty,35653,412,36,2
empty,35653,413,36,2
empty,35150,414,37,16
empty,35150,415,37,16
empty,35150,416,37,16
empty,35150,417,37,16
empty,35150,418,37,16
empty,35150,419,37,16
empty,x5150,420,38,1
empty,35150,421,37,16
empty,35150,422,37,16
empty,35150,423,37,16
empty,35150,424,37,16
empty,35150,425,37,16
empty,35150,426,37,16
empty,35150,427,37,16
empty,3x1x0,428,39,1
empty,35150,429,37,16
empty,35150,430,37,16
empty,35150,431,37,16
empty,99508,432,40,18
empty,99508,433,40,18
empty,99508,434,40,18
empty,99508,435,40,18
empty,99508,436,40,18
empty,99508,437,40,18
empty,99508,438,40,18
empty,99508,439,40,18
empty,99508,440,40,18
empty,99508,441,40,18
empty,99508,442,40,18
empty,99508,443,40,18
empty,99508,444,40,18
empty,99508,445,40,18
empty,99508,446,40,18
empty,99508,447,40,18
empty,99508,448,40,18
empty,99508,449,40,18
empty,99559,450,41,2
empty,99559,451,41,2
empty,35660,452,1,25
empty,35660,453,1,25
empty,35660,454,1,25
empty,35660,455,1,25
empty,35660,456,1,25
empty,35660,457,1,25
empty,35660,458,1,25
empty,35660,459,1,25
empty,35660,460,1,25
empty,35660,461,1,25
empty,35660,462,1,25
empty,35660,463,1,25
empty,35660,464,1,25
empty,35660,465,1,25
empty,36360,466,42,24
empty,36360,467,42,24
empty,36360,468,42,24
empty,36360,469,42,24
empty,36360,470,42,24
empty,36360,471,42,24
empty,36360,472,42,24
empty,36360,473,42,24
empty,36360,474,42,24
empty,36360,475,42,24
empty,36360,476,42,24
empty,36360,477,42,24
empty,36360,478,42,24
empty,36360,479,42,24
empty,36360,480,42,24
empty,36360,481,42,24
empty,36360,482,42,24
empty,36360,483,42,24
empty,36360,484,42,24
empty,36360,485,42,24
empty,36360,486,42,24
empty,36360,487,42,24
empty,36360,488,42,24
empty,36360,489,42,24
empty,x6x60,490,43,1
empty,35960,491,44,24
empty,35960,492,44,24
empty,35960,493,44,24
empty,35960,494,44,24
empty,35960,495,44,24
empty,35960,496,44,24
empty,35960,497,44,24
empty,35960,498,44,24
empty,x5960,499,45,1
empty,35960,500,44,24
empty,35960,501,44,24
empty,35960,502,44,24
empty,35960,503,44,24
empty,35960,504,44,24
empty,35960,505,44,24
empty,35960,506,44,24
empty,35960,507,44,24
empty,35960,508,44,24
empty,35960,509,44,24
empty,35960,510,44,24
empty,35960,511,44,24
empty,35960,512,44,24
empty,35960,513,44,24
empty,35960,514,44,24
empty,35960,515,44,24
empty,36116,516,46,25
empty,36116,517,46,25
empty,36116,518,46,25
empty,36116,519,46,25
empty,36116,520,46,25
empty,36116,521,46,25
empty,36116,522,46,25
empty,36116,523,46,25
empty,36116,524,46,25
empty,36116,525,46,25
empty,36116,526,46,25
empty,36116,527,46,25
empty,36116,528,46,25
empty,36116,529,46,25
empty,36116,530,46,25
empty,36116,531,46,25
empty,36116,532,46,25
empty,36116,533,46,25
empty,36116,534,46,25
empty,36116,535,46,25
empty,36116,536,46,25
empty,36116,537,46,25
empty,36116,538,46,25
empty,36116,539,46,25
empty,36116,540,46,25
empty,36106,541,47,24
empty,36106,542,47,24
empty,36106,543,47,24
empty,3x10x,544,48,1
empty,36106,545,47,24
empty,36106,546,47,24
empty,36106,547,47,24
empty,36106,548,47,24
empty,36106,549,47,24
empty,36106,550,47,24
empty,36106,551,47,24
empty,36106,552,47,24
empty,36106,553,47,24
empty,36106,554,47,24
empty,36106,555,47,24
empty,36106,556,47,24
empty,36106,557,47,24
empty,36106,558,47,24
empty,36106,559,47,24
empty,36106,560,47,24
empty,36106,561,47,24
empty,36106,562,47,24
empty,36106,563,47,24
empty,36106,564,47,24
empty,36106,565,47,24
empty,36854,566,49,25
empty,36854,567,49,25
empty,36854,568,49,25
empty,36854,569,49,25
empty,36854,570,49,25
empty,36854,571,49,25
empty,36854,572,49,25
empty,36854,573,49,25
empty,36854,574,49,25
empty,36854,575,49,25
empty,36854,576,49,25
empty,36854,577,49,25
empty,36854,578,49,25
empty,36854,579,49,25
empty,36854,580,49,25
empty,36854,581,49,25
empty,36854,582,49,25
empty,36854,583,49,25
empty,36854,584,49,25
empty,36854,585,49,25
empty,36854,586,49,25
empty,36854,587,49,25
empty,36854,588,49,25
empty,36854,589,49,25
empty,36854,590,49,25
empty,36323,591,50,25
empty,36323,592,50,25
empty,36323,593,50,25
empty,36323,594,50,25
empty,36323,595,50,25
empty,36323,596,50,25
empty,36323,597,50,25
empty,36323,598,50,25
empty,36323,599,50,25
empty,36323,600,50,25
empty,36323,601,50,25
empty,36323,602,50,25
empty,36323,603,50,25
empty,36323,604,50,25
empty,36323,605,50,25
empty,36323,606,50,25
empty,36323,607,50,25
empty,36323,608,50,25
empty,36323,609,50,25
empty,36323,610,50,25
empty,36323,611,50,25
empty,36323,612,50,25
empty,36323,613,50,25
empty,36323,614,50,25
empty,36323,615,50,25
empty,36801,616,51,25
empty,36801,617,51,25
empty,36801,618,51,25
empty,36801,619,51,25
empty,36801,620,51,25
empty,36801,621,51,25
empty,36801,622,51,25
empty,36801,623,51,25
empty,36801,624,51,25
empty,36801,625,51,25
empty,36801,626,51,25
empty,36801,627,51,25
empty,36801,628,51,25
empty,36801,629,51,25
empty,36801,630,51,25
empty,36801,631,51,25
empty,36801,632,51,25
empty,36801,633,51,25
empty,36801,634,51,25
empty,36801,635,51,25
empty,36801,636,51,25
empty,36801,637,51,25
empty,36801,638,51,25
empty,36801,639,51,25
empty,36801,640,51,25
empty,36278,641,52,25
empty,36278,642,52,25
empty,36278,643,52,25
empty,36278,644,52,25
empty,36278,645,52,25
empty,36278,646,52,25
empty,36278,647,52,25
empty,36278,648,52,25
empty,36278,649,52,25
empty,36278,650,52,25
empty,36278,651,52,25
empty,36278,652,52,25
empty,36278,653,52,25
empty,36278,654,52,25
empty,36278,655,52,25
empty,36278,656,52,25
empty,36278,657,52,25
empty,36278,658,52,25
empty,36278,659,52,25
empty,36278,660,52,25
empty,36278,661,52,25
empty,36278,662,52,25
empty,36278,663,52,25
empty,36278,664,52,25
empty,36278,665,52,25
empty,35233,666,0,48
empty,35233,667,0,48
empty,35233,668,0,48
empty,35233,669,0,48
empty,35233,670,0,48
empty,35233,671,0,48
empty,35233,672,0,48
empty,35233,673,0,48
empty,35233,674,0,48
empty,35233,675,0,48
empty,35233,676,0,48
empty,35233,677,0,48
empty,35233,678,0,48
empty,3x233,679,53,1
empty,35233,680,0,48
empty,35233,681,0,48
empty,35233,682,0,48
empty,35233,683,0,48
empty,35233,684,0,48
empty,x52xx,685,54,1
empty,35233,686,0,48
empty,35233,687,0,48
empty,35233,688,0,48
empty,35233,689,0,48
empty,35233,690,0,48
empty,36078,691,55,24
empty,36078,692,55,24
empty,36078,693,55,24
empty,36078,694,55,24
empty,36078,695,55,24
empty,36078,696,55,24
empty,36078,697,55,24
empty,36078,698,55,24
empty,36078,699,55,24
empty,36078,700,55,24
empty,36078,701,55,24
empty,36078,702,55,24
empty,36078,703,55,24
empty,36078,704,55,24
empty,36078,705,55,24
empty,36078,706,55,24
empty,36078,707,55,24
empty,36078,708,55,24
empty,36078,709,55,24
empty,36x78,710,56,1
empty,36078,711,55,24
empty,36078,712,55,24
empty,36078,713,55,24
empty,36078,714,55,24
empty,36078,715,55,24
empty,35058,716,57,25
empty,35058,717,57,25
empty,35058,718,57,25
empty,35058,719,57,25
empty,35058,720,57,25
empty,35058,721,57,25
empty,35058,722,57,25
empty,35058,723,57,25
empty,35058,724,57,25
empty,35058,725,57,25
empty,35058,726,57,25
empty,35058,727,57,25
empty,35058,728,57,25
empty,35058,729,57,25
empty,35058,730,57,25
empty,35058,731,57,25
empty,35058,732,57,25
empty,35058,733,57,25
empty,35058,734,57,25
empty,35058,735,57,25
empty,35058,736,57,25
empty,35058,737,57,25
empty,35058,738,57,25
empty,35058,739,57,25
empty,35058,740,57,25
empty,36420,741,58,24
empty,36420,742,58,24
empty,36420,743,58,24
empty,36420,744,58,24
empty,36420,745,58,24
empty,36420,746,58,24
empty,36420,747,58,24
empty,36420,748,58,24
empty,36420,749,58,24
empty,3642x,750,59,1
empty,36420,751,58,24
empty,36420,752,58,24
empty,36420,753,58,24
empty,36420,754,58,24
empty,36420,755,58,24
empty,36420,756,58,24
empty,36420,757,58,24
empty,36420,758,58,24
empty,36420,759,58,24
empty,36420,760,58,24
empty,36420,761,58,24
empty,36420,762,58,24
empty,36420,763,58,24
empty,36420,764,58,24
empty,36420,765,58,24
empty,36201,766,24,27
empty,36201,767,24,27
empty,36201,768,24,27
empty,36201,769,24,27
empty,36201,770,24,27
empty,36201,771,24,27
empty,36201,772,24,27
empty,36201,773,24,27
empty,35801,774,60,28
empty,35801,775,60,28
empty,35801,776,60,28
empty,35801,777,60,28
empty,35801,778,60,28
empty,35801,779,60,28
empty,35801,780,60,28
empty,35801,781,60,28
empty,35801,782,60,28
empty,35801,783,60,28
empty,35801,784,60,28
empty,35801,785,60,28
empty,35801,786,60,28
empty,35801,787,60,28
empty,35801,788,60,28
empty,35801,789,60,28
empty,35801,790,60,28
empty,35801,791,60,28
empty,35801,792,60,28
empty,35801,793,60,28
empty,35801,794,60,28
empty,35801,795,60,28
empty,35801,796,60,28
empty,35801,797,60,28
empty,35801,798,60,28
empty,35801,799,60,28
empty,35801,800,60,28
empty,35801,801,60,28
empty,35903,802,61,24
empty,35903,803,61,24
empty,35903,804,61,24
empty,35903,805,61,24
empty,35903,806,61,24
empty,35903,807,61,24
empty,35903,808,61,24
empty,35903,809,61,24
empty,35903,810,61,24
empty,35903,811,61,24
empty,35903,812,61,24
empty,35903,813,61,24
empty,35903,814,61,24
empty,x590x,815,62,1
empty,35903,816,61,24
empty,35903,817,61,24
empty,35903,818,61,24
empty,35903,819,61,24
empty,35903,820,61,24
empty,35903,821,61,24
empty,35903,822,61,24
empty,35903,823,61,24
empty,35903,824,61,24
empty,35903,825,61,24
empty,35903,826,61,24
empty,35045,827,63,25
empty,35045,828,63,25
empty,35045,829,63,25
empty,35045,830,63,25
empty,35045,831,63,25
empty,35045,832,63,25
empty,35045,833,63,25
empty,35045,834,63,25
empty,35045,835,63,25
empty,35045,836,63,25
empty,35045,837,63,25
empty,35045,838,63,25
empty,35045,839,63,25
empty,35045,840,63,25
empty,35045,841,63,25
empty,35045,842,63,25
empty,35045,843,63,25
empty,35045,844,63,25
empty,35045,845,63,25
empty,35045,846,63,25
empty,35045,847,63,25
empty,35045,848,63,25
empty,35045,849,63,25
empty,35045,850,63,25
empty,35045,851,63,25
empty,35570,852,64,25
empty,35570,853,64,25
empty,35570,854,64,25
empty,35570,855,64,25
empty,35570,856,64,25
empty,35570,857,64,25
empty,35570,858,64,25
empty,35570,859,64,25
empty,35570,860,64,25
empty,35570,861,64,25
empty,35570,862,64,25
empty,35570,863,64,25
empty,35570,864,64,25
empty,35570,865,64,25
empty,35570,866,64,25
empty,35570,867,64,25
empty,35570,868,64,25
empty,35570,869,64,25
empty,35570,870,64,25
empty,35570,871,64,25
empty,35570,872,64,25
empty,35570,873,64,25
empty,35570,874,64,25
empty,35570,875,64,25
empty,35570,876,64,25
empty,35555,877,65,25
empty,35555,878,65,25
empty,35555,879,65,25
empty,35555,880,65,25
empty,35555,881,65,25
empty,35555,882,65,25
empty,35555,883,65,25
empty,35555,884,65,25
empty,35555,885,65,25
empty,35555,886,65,25
empty,35555,887,65,25
empty,35555,888,65,25
empty,35555,889,65,25
empty,35555,890,65,25
empty,35555,891,65,25
empty,35555,892,65,25
empty,35555,893,65,25
empty,35555,894,65,25
empty,35555,895,65,25
empty,35555,896,65,25
empty,35555,897,65,25
empty,35555,898,65,25
empty,35555,899,65,25
empty,35555,900,65,25
empty,35555,901,65,25
empty,35901,902,66,27
empty,35901,903,66,27
empty,35901,904,66,27
empty,35901,905,66,27
empty,35901,906,66,27
empty,35901,907,66,27
empty,35901,908,66,27
empty,35901,909,66,27
empty,35901,910,66,27
empty,35901,911,66,27
empty,35901,912,66,27
empty,35901,913,66,27
empty,35901,914,66,27
empty,35901,915,66,27
empty,35901,916,66,27
empty,35901,917,66,27
empty,35901,918,66,27
empty,35901,919,66,27
empty,35901,920,66,27
empty,35901,921,66,27
empty,35901,922,66,27
empty,3590x,923,67,1
empty,35901,924,66,27
empty,35901,925,66,27
empty,35901,926,66,27
empty,35901,927,66,27
empty,35901,928,66,27
empty,35901,929,66,27
empty,36033,930,68,25
empty,36033,931,68,25
empty,36033,932,68,25
empty,36033,933,68,25
empty,36033,934,68,25
empty,36033,935,68,25
empty,36033,936,68,25
empty,36033,937,68,25
empty,36033,938,68,25
empty,36033,939,68,25
empty,36033,940,68,25
empty,36033,941,68,25
empty,36033,942,68,25
empty,36033,943,68,25
empty,36033,944,68,25
empty,36033,945,68,25
empty,36033,946,68,25
empty,36033,947,68,25
empty,36033,948,68,25
empty,36033,949,68,25
empty,36033,950,68,25
empty,36033,951,68,25
empty,36033,952,68,25
empty,36033,953,68,25
empty,36033,954,68,25
empty,36330,955,69,25
empty,36330,956,69,25
empty,36330,957,69,25
empty,36330,958,69,25
empty,36330,959,69,25
empty,36330,960,69,25
empty,36330,961,69,25
empty,36330,962,69,25
empty,36330,963,69,25
empty,36330,964,69,25
empty,36330,965,69,25
empty,36330,966,69,25
empty,36330,967,69,25
empty,36330,968,69,25
empty,36330,969,69,25
empty,36330,970,69,25
empty,36330,971,69,25
empty,36330,972,69,25
empty,36330,973,69,25
empty,36330,974,69,25
empty,36330,975,69,25
empty,36330,976,69,25
empty,36330,977,69,25
empty,36330,978,69,25
empty,36330,979,69,25
empty,35121,980,70,20
empty,35121,981,70,20
empty,35121,982,70,20
empty,35121,983,70,20
empty,35121,984,70,20
empty,35121,985,70,20
empty,35121,986,70,20
empty,35121,987,70,20
empty,35121,988,70,20
empty,35121,989,70,20
empty,35121,990,70,20
empty,35121,991,70,20
empty,35121,992,70,20
empty,35121,993,70,20
empty,35121,994,70,20
empty,35121,995,70,20
empty,35121,996,70,20
empty,35121,997,70,20
empty,35121,998,70,20
empty,35121,999,70,20
