PC1,PC2,Cluster
1.854149970344155,10.102899263876449,0
-22.831348795439958,8.637011234913738,0
-12.225474702051956,9.143241371085464,0
-17.444959125181295,8.671888568589946,0
-22.61960273929389,7.69220216331712,0
-22.935901313458423,7.349374103880603,0
-22.871792170071647,2.7315492931294063,0
-22.313898777662782,7.369003051296038,0
-16.714173658280973,7.520180113035024,0
-4.827594187182194,3.9134069201148436,0
22.92107232613528,8.902891862902496,2
-24.28254317178364,6.250310567631813,0
-19.604195882551167,5.783664844090437,0
-22.887192809279757,6.012473077441654,0
-28.922407813021355,6.367611895797935,0
28.82136402977773,8.784484619754974,2
-4.062588702229732,7.791521624499154,0
0.24040091938181798,7.21188219758831,0
-16.790796970081107,12.340434714695114,0
-16.03408963135253,11.657712345686482,0
-11.300308263946102,12.460269315969994,0
37.25408535229535,15.129824474728023,2
-16.81401733974335,11.832363543131175,0
-21.88321320207703,11.4579021613153,0
-19.19001836694769,11.475340828153398,0
1.3629043887497347,11.601965100958687,0
-20.384751109519357,10.325562912025585,0
-2.916007102749547,11.209927177764996,0
34.02213794203793,13.061398314042437,2
-13.31013513999149,9.758887969996659,0
-19.282489410319393,9.17044302727053,0
32.27306402293205,12.008550919712196,2
-21.827934038942022,8.95286787230283,0
-15.247985959986348,9.15471262878006,0
-11.400882744103816,9.367765902982763,0
-23.652829369242745,7.890485471673702,0
-26.737995423992913,7.668766437909602,0
-26.950194962281095,7.410895646071757,0
-21.421005110985128,7.647005593186689,0
-13.7304802879631,8.758412670678352,0
29.30714174044639,10.364997974133193,2
-23.00672176735507,7.272406336831103,0
-18.85768864361778,7.119889611517165,0
24.23435298386182,-29.45822101763062,2
26.832178877969266,-28.60191139558122,2
-17.436789856120566,-31.200667520286217,1
-19.235348914214505,-32.225758106771735,1
40.86161529473314,-28.201568219683267,2
-18.21559491799175,-31.662843061272778,1
-18.463630045740352,-31.807461878535122,1
-18.20741981117146,-33.13065899467878,1
-3.965219787247633,-31.984700899259167,0
17.42516417002606,-30.884259988052506,0
37.694145025489064,-29.987192032855802,2
-5.718682505719385,-33.10970316927926,0
3.780967677426361,-33.21852311807779,0
35.942876706700275,-31.076116865030983,2
-16.886001176583044,-34.39655121794798,1
-7.656533325714263,-33.713878510495846,0
-10.672300023213525,-33.87895936586084,1
-13.120146772092722,-34.81604818350178,1
-9.342442913461092,-34.659633087698175,1
-13.512117991713563,-35.02032855042777,1
-15.790372451964984,-35.32962386882286,1
-24.766817418584477,-35.13654253456699,1
32.97695442421458,-32.71966981060997,2
-9.53280920732714,-35.27206983424393,1
-10.31015850057091,-35.102559653278824,1
39.996888352040244,1.7421740726943373,2
-22.55138761348461,-2.5660724381726143,0
-20.200185626790958,-1.7589508709215318,0
-20.621719147666767,-2.045165134181661,0
39.07405368427075,1.2186612487298278,2
-20.978990688662147,-2.2211264119081,0
-21.22702581641073,-2.365745229170435,0
26.77737659281392,-0.7265844380943879,2
7.89006185387798,-1.8811823852075773,0
5.831495311673108,-2.0369481045238964,0
35.90677044307878,-0.5636110978141512,2
29.751716841340208,-1.5973166644537864,2
-15.699276753079447,-4.311774172188192,0
27.294826610591084,-1.9945926217120857,2
-18.9630785783273,-4.62147384481551,0
14.088126194581733,-2.9577602648057657,0
18.915639398090235,-2.6906878292362455,0
31.173942463600614,-2.817489226374988,2
31.540988427603388,-15.311727751413937,2
30.781971243979786,-3.021769593300984,2
30.537534195533897,-4.999394728301765,2
-27.532314074911746,-5.729227589732958,0
30.21136425386126,-3.3140305990902035,2
29.859230090236352,-3.5436066839512153,2
30.062290784618543,-3.3200773416192932,2
38.17448864054851,16.305858347954672,2
37.92645351279992,16.161239530692338,2
37.78251742092767,16.101577981028676,2
37.36098390005187,15.815363717768546,2
37.25174748680506,15.784021257304452,2
-20.750257829049456,-13.655146618943462,0
-22.068922026250444,12.253633940771001,0
-20.143789035446495,11.353894147606834,0
-21.302834793570163,11.211894347376807,0
34.401898730612565,14.203005906421922,2
34.08446424561309,14.001748910760467,2
-23.05190871267605,10.159046953046563,0
32.47932641837946,13.008563066093886,2
33.40245153185222,-13.066409633394152,2
-25.68743471392285,9.673790356925043,0
31.87401974963548,12.687982971105113,2
-23.103476292040316,9.659886563299041,0
6.849891021248518,10.085994593157281,0
30.188110161888652,11.742228393902785,2
-34.7669841491741,8.032344926430795,0
-4.691890186512936,9.516341804363785,0
-28.374210284751477,8.890151580208478,0
29.369468044021556,11.305348570851232,2
-3.3361957112604586,9.293140160885395,0
-3.133135016878251,9.516669503217315,0
39.78994308721066,0.5887729989083371,2
39.54190795946208,0.4441541816460037,2
24.691822053200255,-0.4257947885198517,2
38.976438346714026,0.09827836872221501,2
0.6312124160542971,-2.0398113850475914,0
-20.205432451839705,-3.3188325910129977,0
-20.453467579588292,-3.4634514082753354,0
-12.645874663028515,-4.0390762332386165,0
-3.433518218431917,-3.8085281554013233,0
3.663823585617634,-3.2967117677292337,0
35.69991869227523,-1.7153364382858631,2
-7.674878849789886,-4.915022111439895,0
-16.88653849150895,-5.51751867402672,0
-17.030287555329085,-5.573828757061815,0
-21.13075030438278,-5.881237508020851,0
-15.531025185000978,-5.730060446281868,0
-12.664331956744412,-5.571026333445974,0
-9.229718779867783,-6.184000182886032,0
-21.138574723251708,-6.891891668951447,0
-15.504149925244443,-6.712395518012904,0
31.23809499580276,-4.320732768067338,2
-26.758849352115362,-6.828609502152145,0
30.984922490683708,-4.411736778195108,2
-10.544431153232054,-6.91011764046226,0
-8.380550483597903,-6.578549975396709,0
-18.75062920835107,24.219638578627237,0
-16.057434373221728,24.237077245465336,0
-8.146209088003811,-4.458463117172976,0
37.29964533345868,26.862255307716246,2
-19.673370362094513,23.69780148797701,0
-21.882225465095036,23.44514434798104,0
-3.502470827950148,24.326889596688154,0
-16.283487651535786,22.616862383021793,0
-21.36417336016334,22.258785937324514,0
-21.542809130661045,22.170805298461296,0
34.02312567901993,25.048640500708174,2
-9.387507452505604,21.962206802129646,0
-21.504561467642194,21.084400780866883,0
32.27405175991405,23.99579310637792,2
-30.650823218645886,20.45058614003868,0
-15.246998223004354,21.141954815445796,0
-8.4586650442439,21.51706557374894,0
-7.965281830245186,20.742034240208447,0
-24.668680943377815,19.42429102358245,0
-21.93991563181447,19.026723678884096,0
-6.713867559613548,20.44453520035463,0
12.741577114920146,22.204172214248043,0
29.30812947742838,22.352240160798935,2
-15.134426078764092,19.084376134708858,0
-9.076933509227263,20.239446124964147,0
39.397583009974,4.725505394994868,2
-12.809987062268196,1.7539484631363702,0
-8.051873216010586,1.964382720306773,0
38.584078269477345,4.235010764808741,2
-13.484693088263057,1.3767301897484792,0
38.22680672848195,4.059049487082306,2
28.015087717067058,3.329810009435712,2
-8.133990402452387,0.4038294075268989,0
35.80362887053573,2.7106335923253355,2
-15.354038342803527,-0.14859026645294895,0
35.307558615038566,2.421395957800664,2
-20.846209955941664,-1.3312094007015092,0
-15.315884193810742,-1.2366705173616428,0
33.60934405331801,0.22038057508912398,2
-23.481735957188455,-1.816465996823026,0
-10.03873093679888,-1.2331356441495405,0
-22.858597510557882,-1.9384081131826534,0
31.557335022869314,0.25761442845155985,2
-26.43079033893531,-2.9891776418540603,0
-34.522105367691665,-3.5659497500509008,0
-25.03543997643142,-3.227015132044223,0
-27.149015029669112,-2.655799668220691,0
30.594756813129973,-0.23892694426365602,2
-24.660336657549415,-3.493576065666186,0
-24.4572759631672,-3.2700467233342647,0
-12.765952521933041,-29.639840554344854,1
-16.87544178166223,-29.163607185524874,1
-17.01937787353448,-29.223268735188537,1
-16.99246258479093,-39.228293874008415,1
-19.743540159474133,-30.770787083158606,1
-17.79818293540567,-29.685444276175105,1
-18.04621806315426,-29.83006309343743,1
38.78187423470414,-27.70472985006007,2
-8.10022175711738,-21.104383179406547,1
-2.0254786165424004,-30.613761596984748,0
-5.030871246833508,-30.45879122358773,0
-11.185924848572066,-31.492496790227374,1
-27.22461881421255,-32.586379456957395,1
36.358094289603414,-29.134795517778212,2
-17.743090800322765,-32.193830031816134,1
35.896723712731685,-29.39571406310332,2
-12.217902415562314,-32.045676341341704,1
-24.273652686492795,-37.77493653070816,0
-6.966405355305993,-32.610273417711795,0
-15.057720384062353,-33.187045525908644,1
-8.358090290384917,-33.39947502457082,0
-24.351599835681316,-33.19522118731424,1
33.39217200711774,-30.778348463357204,2
-12.47958456135049,-47.16564753405992,0
-12.836170880545668,-33.32329579012651,1
-21.71968617176643,51.76249511939177,0
-20.006901324263087,51.72591462486307,0
34.75212189091911,54.69132611174092,2
34.3305883700433,54.4051118484808,2
-17.993649204966317,50.99246898241671,0
-24.851282428510437,50.988000888745574,0
-4.510707816113621,51.97778446018634,0
-9.448444738691451,50.69991053745447,0
31.5501389711017,52.88073467599737,2
-23.53126907839833,49.771032467221204,0
31.05406871560454,52.59149704147274,2
-25.101894255058628,48.80281424512563,0
29.44893088837091,51.59831119680612,2
29.304994796498672,51.53864964714247,2
-23.555233872016764,18.281356764335985,0
-20.176875161671685,48.5767730334767,0
-19.271001908667063,48.627768823579,0
-16.81679871941639,47.9607758127721,0
-28.72565466280032,47.2528843267067,0
-29.954099778174893,47.05424634807756,0
-20.46743438691462,47.39318096608421,0
-20.091985763752515,11.306807378261823,0
26.339072514013,49.895096701563496,2
-28.916020956666365,46.64044758016096,0
-24.791320311780304,47.08005356796014,0
-21.525600245599904,33.14026439360022,0
-21.773635373348483,32.995645576337886,0
-21.917571465220735,32.93598402667424,0
-22.33910498609654,32.64976976341409,0
-22.44834139934334,32.61842730295,0
-22.696376527091918,32.47380848568765,0
-22.94441165484051,32.32918966842533,0
-24.940918614540447,31.213373229793913,0
-25.119554385038143,31.125392590930687,0
-25.298190155535845,31.037411952067472,0
-25.615624640535316,30.836154956406013,0
-26.86862830414401,30.072545196600444,0
-27.22076246776894,29.842969111739446,0
-27.364698559641198,29.78330756207577,0
-27.54333433013888,29.695326923212562,0
-27.826069136512903,29.522389016750655,0
-27.90060587113427,29.519365645486108,0
38.06274366906881,4.141980496153628,2
32.00270646166327,3.9075333907095176,2
-15.32819574773152,2.554748813300204,0
-12.30421180496395,2.3443988704502914,0
-8.857297053970544,2.7286025759418973,0
39.78715887728027,4.687833465571839,2
-9.388066988093161,2.411045852217667,0
40.36599954876281,4.957898470888696,2
-3.021267330208517,2.4999423472606854,0
-5.017774289908461,1.3841259086292734,0
36.95902500782772,3.58289177069409,2
-9.296685781407735,0.9920879854355819,0
36.46295475233057,3.293654136169411,2
-19.69081381864968,-0.45895122233275765,0
35.20066602869655,-5.953172254235778,2
34.71607523290763,2.2768841796840915,2
-20.367213192325984,-0.8224553177560674,0
-13.785384737636756,-0.6309732726148551,0
-12.879511484632138,-0.5799774825125853,0
-5.523258357251616,-0.9768746864853926,0
38.803094143096004,-21.707149388568247,2
39.109414601940664,-33.62387011172905,2
38.307023887598824,-21.99638702309291,2
37.09951029481813,-23.215509698349067,2
36.69969166068226,-23.02565030560442,2
-23.24486487700843,-26.30832582295383,1
-20.48890313726756,-26.117292879008506,1
-20.765005491002245,-26.407186884178504,1
-20.839542225623592,-26.410210255443058,1
35.331050819301815,-43.18025024775135,2
34.40847540419145,-24.29198497779552,2
34.52480493425859,-32.33313763145015,2
-23.016384691497134,-27.698817274304627,1
-21.20831979423094,-26.91152516501384,1
33.58983328632434,-24.728864800847084,2
33.23769912269944,-24.9584408857081,2
33.2138571599971,-24.862148952780906,2
-14.195378080386764,18.117450340951827,0
-16.525443625535818,17.32771130374237,0
0.16309828953005365,18.33145027285154,0
39.894076486171045,20.652028747307227,2
-14.137709246504235,17.64963241166842,0
-12.282187784400621,24.339945034399566,0
40.26020350055637,34.40850715537496,2
40.012168372807814,34.263888338112636,2
39.8683257949616,34.20590252176326,2
39.44669876005974,33.91801252518885,2
39.33746234681293,33.88667006472474,2
40.06983720669033,33.79607040882921,2
-19.718772947506796,30.357606296371973,0
-9.232189887121946,29.978792845173377,0
36.66624936111814,32.393635352705424,2
-3.6593170318505424,29.70751105804216,0
36.170179105620974,32.10439771818076,2
-12.133726365302657,28.89217796414786,0
-20.117258953852982,-0.8375835155567933,0
-21.45348650943357,28.116767877321877,0
34.25124701474915,31.107879436366982,2
33.968512208375124,30.9349415299051,2
-3.3616040560331713,28.87919002670166,0
-11.691910730668221,27.61798624085985,0
-23.600766674052146,26.910094754794436,0
-24.82921178942669,26.711456776165296,0
-19.265879696351778,26.848028926669294,0
-25.087519876329548,-1.8785785368481565,0
31.4639605027612,29.55230712965121,2
-20.84990300504026,26.459715492349122,0
-31.431352174543758,26.0890340596461,0
-15.664366836714889,3.8148834973898476,0
-13.95158198921153,3.778303002861138,0
41.30975173710951,-4.226025183110644,2
40.38371330541194,6.421422788633948,2
-13.645878027580418,3.4551038908400593,0
-18.29809063527643,-7.776316869552958,0
25.04128895876456,5.911413204528393,2
-0.15381531011587685,-8.188742350214328,0
-18.27791098852717,1.8540308560871324,0
-16.495726783772913,1.874088539957537,0
37.10380695561027,4.635236337555045,2
9.385314721146123,2.4217583027612752,0
-9.440414542077166,0.7765115193623946,0
42.75586780203098,-4.474960963186209,2
19.537436806607136,-14.638642052946826,0
-16.63858986764131,-8.13414133380862,0
42.081161776036105,-4.852179236574101,2
-16.9958614086367,-8.310102611535056,0
-17.24389653638528,-8.454721428797395,0
-15.302271434008038,-9.817655486852516,0
-11.57575936557514,-9.226365215357522,0
-11.95661814493474,-9.414978959922053,0
-15.013059583950216,-9.677660333982635,0
-13.32254537097202,-10.24145943852856,0
-14.655183036248971,-10.526730418070665,0
37.16261021605533,-7.7233764152932425,2
-24.781854774878617,-11.214564220265679,0
-10.77920274091165,-24.2500562691937,1
-20.237076377744152,-11.120429691158053,0
36.66714510286286,-9.070222853726408,2
-12.027857243036621,-11.986163548318668,0
-11.31536119009541,-11.586140583394057,0
31.55631494632174,-9.85741831245057,2
32.112404229765716,17.406908397489186,2
-23.567904370532503,14.551345541912763,0
-4.616536301913879,20.14202927168806,0
41.222199014453714,22.443841790427633,2
41.075150696251875,22.548804364692113,2
-18.17537088154816,18.949285543733364,0
40.54099406676637,22.25867599689705,2
-18.532642422543535,18.77332426600692,0
-17.34506129807185,-16.30653462492884,0
6.678683942901039,19.09758040407378,0
-18.99500030523781,17.532946693983583,0
-2.506666286093977,18.363291798356183,0
37.37709752093729,20.448975294423906,2
-12.88762792523828,17.12871721765738,0
-28.926321890878757,16.03483455092736,0
35.63680120056318,19.540437651473358,2
-18.228169934429417,-13.178751679586842,0
-18.747118695737033,16.30846523097353,0
-8.037145566472688,16.899652634743923,0
-3.526753460948189,15.501826991459373,0
-5.30000655623693,-45.90621148533589,0
-14.302332215368368,-46.48036457650045,0
41.40679010818024,-43.41709814176546,2
41.08935562318077,-43.618355137426896,2
-15.068801747165343,-47.44311537161892,0
39.51785898572458,-44.76087039451392,2
-14.584462015036548,-47.67833384477678,0
-15.74350777316024,-47.820333645006805,0
-13.085012616656318,-47.83121406736827,0
-7.277089425521841,-47.51012247043194,0
-4.822886236271181,-48.177115481238815,0
-16.731742179655104,-48.885006967304214,0
-18.940597282655627,-49.13766410730017,0
-6.512701928517429,-48.63667200519307,0
-13.528326919885016,-48.335552348203606,0
36.16396695015359,-46.520747450378416,2
-15.273013772318649,-43.892468751835736,1
-14.758227803887008,-49.16587604878441,0
-12.521010233003103,-51.15067053700884,0
-12.721360890240732,-51.714724831876815,0
-10.559820796549445,15.256041874264225,0
-23.657284799312006,14.324216691634648,0
-21.84040091593231,14.372593464704615,0
-22.999446674055978,14.230593664474583,0
-8.665176154403149,15.377565885869886,0
-4.728928450157885,15.080996452717589,0
-5.215955223785142,14.251945957810275,0
-17.124811167169053,13.544054471744861,0
-16.392436307291675,13.453454815849337,0
-8.866590891283362,13.684351111122385,0
-27.647135734162593,13.337240831710101,0
-24.806323198417974,12.729040519125615,0
-10.452307547653307,13.309751854766796,0
-3.430949184070657,14.166226680343915,0
40.7193100021314,-13.959908170651163,2
40.30949646729329,-14.185033472474549,2
-18.501649274413655,-17.477493095275786,0
39.90580526163476,-14.450402800837287,2
1.556190531609154,-16.66064743029694,0
40.52894370826535,-14.572344917196913,2
-19.52848946403343,-18.084287453524684,0
14.754561917793483,-17.12924004589417,0
-16.765746666640812,-19.131240698760752,1
-14.03898806372098,-18.943911878948033,1
-14.356422548720456,-19.14516887460948,1
-4.818146121342544,-19.202984079216776,0
-15.95497717690527,-20.030122405741306,1
-7.27522338014376,-19.60361150310364,1
-17.257959026901187,-20.231783755634993,1
13.83242577075591,-18.67610849835887,0
-11.732770642140725,-20.083630065160555,1
32.879249043078865,-18.424447670565904,2
-18.246193433396076,-21.296457077932406,1
-20.855505893607535,-23.306932658968492,1
-8.027153182258429,-21.04812211582125,1
-25.827288037511682,-21.34121323386673,1
28.975253842409472,-19.086397994010127,2
-11.57368981388032,-21.530759694910465,1
7.987135010931104,-38.04454768000237,0
-18.062704354825232,-8.563200058790917,0
40.514861878987524,-5.367085962425463,2
-18.45467557444606,-8.767480425716913,0
-18.876209095321872,-9.053694688977037,0
-19.398553169734114,-9.306700046408762,0
-19.233480636317257,-9.22965596670348,0
-19.48151576406584,-9.374274783965813,0
-0.8894129836203616,-9.355688833894154,0
-12.742749523803276,-36.19931794750273,1
-9.089964425623531,-9.963803402555099,0
36.67625930716357,-7.554004938286494,2
-13.688582625789417,-10.545027496922629,0
-19.834032226807448,-11.608341257339525,0
34.92508450240081,-8.641254037147375,2
-9.372094225291695,-11.161772670831464,0
-15.537288957421556,-11.658825545494238,0
-1.886085865279304,-10.905580657623398,0
-25.902952341929886,-13.031091025334215,0
33.75812081138218,-9.79558373162229,2
32.52967569600762,-9.994221710251441,2
33.19265119863412,-10.141459544546077,2
-25.78470313690999,-12.703355439997699,0
31.869924217526375,-9.776860008685649,2
28.665704579386258,-10.678116285002107,2
31.809995236646387,-10.29252945856975,2
40.175510986598795,-6.461030555861604,2
39.84339170704657,-4.783372333956486,2
39.69945561517432,-4.843033883620149,2
39.27792209429853,-5.129248146880279,2
39.16868568105172,-5.160590607344381,2
-19.911724198983993,-8.591085626376163,0
-15.254322693239818,-8.493036992733606,0
36.676108465854604,-6.565644680500466,2
36.497472695356905,-6.653625319363679,2
36.31883692485923,-6.741605958226898,2
36.00140243985975,-6.94286295388836,2
-16.224142981567773,-10.371159353388505,0
-19.51750710807061,-10.762792922349954,0
-16.720213237064943,-10.66039698791318,0
-17.87925899518861,-10.80239678814321,0
-12.279533875806806,-10.651219726404225,0
-14.523088657432782,-10.932195955599747,0
-22.645197260315147,-12.023485206244214,0
-22.789133352187406,-12.083146755907872,0
-23.037168479935968,-12.227765573170203,0
-19.434656362113014,-12.199231745399828,0
-19.585718092417313,-11.533692136807248,0
31.295183836999957,-9.4949535424179,2
-24.940319621305388,-12.80362182518725,0
-19.83520898879333,-12.309996676021262,0
-12.339787203844496,-1.5311121987389966,0
-8.666182381089188,-1.4596543705340808,0
5.896031341428149,-0.7090284996955477,0
-15.583539851344044,-14.618241288400846,0
-13.26252835758794,-2.0529492893892236,0
-20.373433398718326,-2.5757022362192505,0
28.40341965419758,0.05279189054890493,2
24.474120769846916,-1.7784885505386154,2
-10.051281417526907,-3.2218690332076503,0
-4.347457262268766,-2.98573470386999,0
-21.331861536909777,-4.105317442767264,0
-5.904729012779316,-3.73413683226748,0
-18.021783027915905,-4.6119428535302465,0
-13.26366918165829,-4.401508596359844,0
-9.561109603424475,-4.293539210896074,0
-3.920939882270288,-4.1222355280168275,0
-3.995476616891648,-4.1252588992813735,0
8.26282644861874,-4.2520602964201135,0
1.7145226233548208,-5.224248624685517,0
-24.48267436265918,-6.238972988450941,0
-7.152729070391151,-5.467885079509758,0
4.4527640751105295,-4.776146125472889,0
-24.072871365151734,-6.477214832873345,0
-17.78565157711648,-6.483322553500576,0
-11.476614995256805,-5.781012477633865,0
-4.606722157084336,-36.491967552790264,0
-5.238598099454353,-37.843334611167975,0
43.04578481633336,-33.97715413705258,2
27.918101481067968,-35.073655820814906,2
-5.529463310827775,-37.01380464344049,0
43.24738974208815,-34.38531051667235,2
-16.80994991618459,-37.895577319685835,1
23.355467877372114,-36.61809067716872,2
-17.024366185156314,-38.993011807761114,1
-14.261771992776113,-38.91893496252389,1
-15.559616465401557,-39.174211119552155,1
3.778184010818099,-38.76734105280973,0
-14.257165519534722,-39.85601006769787,1
-9.459829388453816,-39.786256141032155,0
-0.9393724078291836,-39.89771786887838,0
-3.061716747306627,-39.64161220086041,0
7.648256381957713,-39.050424797089995,0
30.6910693113538,-38.58301541919381,2
35.44918315761139,-38.37258116202339,2
-13.819351351435815,-41.21815804762638,1
1.5497739655802891,-40.55510846141883,0
-23.109844107691874,-41.25376206496116,0
-19.292008279684183,-41.78051486024966,1
-8.859632579423405,-41.41588017007574,0
-2.7382763698249857,-40.981487834118425,0
-16.065538726620336,-35.8674649493711,1
-16.313480340342856,-36.010408033319166,1
-16.457509946241174,-36.07174531629711,1
-16.87904346711698,-36.35795957955723,1
-16.988279880363766,-36.38930204002133,1
-17.23631500811236,-36.53392085728367,1
-17.484350135860947,-36.678539674546,1
39.34813096136334,-34.481051555478786,2
39.16949519086566,-34.56903219434203,2
-19.83812863655627,-37.97031739090385,1
-20.083891942634967,-38.39807833571631,1
37.373654627895476,-35.403145672839685,2
37.066092708451905,-35.88753311137821,2
36.92215661657966,-35.94719466104185,2
36.74352084608197,-36.035175299905085,2
-12.559713341590674,-38.90907127470762,1
36.386249305086594,-36.21113657763152,2
-20.82446883985409,-40.74371411946924,0
-24.049722805597256,-40.39501746557807,0
-24.29775793334584,-40.53963628284042,0
-24.615192418345305,-40.74089327850188,0
-23.787537508705075,-40.00762033057789,0
-24.868364923464387,-40.83189728862963,0
-25.220499087089255,-41.06147337349063,0
-25.017438392707056,-40.83794403115871,0
-14.917461845013035,-19.879986715930517,1
-14.185086985135653,-19.97058637182604,1
-8.446563151252063,-19.706132953288833,1
40.15679150853663,-17.219234272518463,2
-15.840202998756485,-20.401823806580754,1
-19.029468089382984,-20.70850010794352,1
-0.6497134522380884,-19.826754859236416,0
0.29500955093988007,-20.780513813767385,0
37.37634210959503,-18.743611445001875,2
-10.846771853941199,-21.550685866528767,1
36.88027185409786,-19.032849079526542,2
-9.322725730580851,-22.70744619848108,1
-11.777461128132147,-22.460930740455872,1
35.13997553372375,-19.941386722477098,2
-18.961209556202444,-23.000421236515034,1
-20.22435435020244,-23.22737830434373,1
-8.533971233312126,-22.582171739206526,1
-23.281604763879375,-21.109754249119167,1
-23.871083913201222,-24.2811712042797,1
-24.119119040949816,-24.425790021542024,1
-22.47573355069733,-24.519008694469857,1
-22.62848862868309,-23.83975490791269,1
32.17405325123808,-21.58493966805609,2
-13.923571889347128,-24.765551194453053,1
-14.05428963642534,-24.12988699482539,1
25.420578512082592,8.08738298137941,2
16.348853495700236,7.456591711815755,0
-19.09423095007289,5.380085477256987,0
-19.5157644709487,5.093871213996859,0
17.968745886417754,6.775276903865758,0
-19.873036011944084,4.917909936270422,0
-20.121071139692667,4.773291119008083,0
37.00330717654852,6.655360237829404,2
28.689494286026143,6.450645308277565,2
32.43249846603234,6.578741314881599,2
36.03670393153675,6.5935609646874,2
30.870837916155903,5.758184310794265,2
34.43695700767199,5.772113227329677,2
10.83823908706007,4.162059499782324,0
-9.666899161043395,2.754045564071317,0
-20.087512285137578,2.4530509012370225,0
32.780090312043576,5.367062243780376,2
-26.531535719142028,1.2968620668642903,0
-26.675471811014262,1.2372005172006293,0
-26.923506938762852,1.0925816999382953,0
-27.24094142376232,0.8913247042768373,0
-26.413286514122113,1.624597652200809,0
-27.494113928881376,0.8003206941490761,0
-27.846248092506293,0.5707446092880635,0
-27.643187398124095,0.7942739516199886,0
-16.54943781484247,19.953503544902613,0
-16.853529043793458,21.02373608708524,0
-8.173775247031958,21.450246989722892,0
38.464370638138895,23.756952472069788,2
-16.547825082162355,20.700536975064164,0
-20.71750016041482,20.33984151233457,0
-18.113449813648227,20.866902886527686,0
18.71074545145936,19.253902606359773,0
-18.240321427912626,19.275235602376252,0
-15.476033887850965,19.33559826964889,0
34.7747433225347,21.721674768094086,2
5.502957678938213,19.613172225618573,0
-14.457376237206152,18.303212913421298,0
34.6310685283026,-8.123522671810873,2
-14.779948099576089,18.15557072489441,0
-7.219403004942347,18.414786109367025,0
-0.43106982618189016,18.78989686767017,0
5.944773313572654,18.338980502330553,0
-11.846542555567094,17.306974048064262,0
-19.50698379858035,-17.66693458205972,0
-11.431602180689177,17.015117396507282,0
1.160972580462702,18.39662028083301,0
-24.430104524945868,16.221864288610952,0
-3.257791204980761,17.435521107497326,0
-1.0493382911652451,17.512277418885372,0
10.381787613791499,-20.83265541877736,0
42.56830907503305,-18.33059378435401,2
42.468945227342154,-18.645066687695174,2
-17.88319678023237,-22.835686567234244,1
12.521486865074497,-20.65535312811364,0
-17.10301230199286,-22.533798760955875,1
-17.38688301920184,-22.565165603642697,1
-26.497182787735866,-23.629999949047846,1
39.26696230752476,-20.455658123438706,2
39.08832653702704,-20.54363876230192,2
38.77107908007969,-20.74154429133482,2
-4.641935479180885,-23.86740689438684,0
-14.79816951906553,-24.637174592915965,1
-7.748446589917718,-24.54649062269996,1
-18.061971344313378,-24.946874265543283,1
-17.364296163061436,-25.065793010638373,1
-12.536782959552927,-24.798720575068856,1
35.01627966049245,-22.98083216300234,2
34.8723435686202,-23.04049371266599,2
35.110958017895456,-35.02756679219052,2
31.365643992994247,-23.548427009690215,2
-23.690070392045985,-25.89424625967458,1
34.5862344121761,-35.018461450444754,2
-9.436472168414598,-26.083792720718332,1
-9.233411474032396,-25.86026337838641,1
39.51072105650537,19.827694454984602,2
39.26268592875678,19.68307563772226,2
-26.694318575570026,15.394893503578782,0
38.69721631600872,19.337199824798468,2
38.58797990276192,19.305857364334365,2
