index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,state_average,Cluster
0.061061061061061066,1,27,30,0,0,8,1,21,37,24,0,1,3,10,38,28,8,20,2
0.06206206206206206,1,27,30,0,0,8,1,21,37,24,0,1,3,10,39,26,56,21,2
0.06306306306306306,1,27,30,0,0,8,1,22,37,24,0,1,3,10,40,27,51,22,2
0.06406406406406406,1,27,30,0,0,8,1,21,37,24,0,1,3,10,41,30,54,23,2
0.06506506506506506,1,27,30,0,0,8,1,21,37,24,0,1,3,10,42,0,61,24,2
0.06606606606606606,1,27,30,0,0,8,1,21,37,24,0,1,3,10,43,25,1,25,2
0.06706706706706705,1,27,30,0,0,8,1,21,41,24,0,1,3,10,44,29,34,26,2
0.06806806806806806,1,27,30,0,0,8,1,21,37,24,0,1,3,10,45,17,30,27,2
0.06906906906906907,2,14,26,0,0,21,1,12,32,26,0,7,3,1,0,7,57,0,4
0.07007007007007006,2,14,26,0,0,21,1,13,32,26,0,7,3,1,1,8,56,1,4
0.07107107107107107,2,14,26,0,0,21,1,12,32,26,0,7,3,1,2,6,51,2,4
0.07207207207207207,2,14,26,0,0,21,1,12,33,26,0,7,3,1,3,12,1,3,4
0.07307307307307306,2,14,26,0,0,21,1,12,32,26,0,7,3,3,4,9,56,4,4
0.07407407407407407,2,14,26,0,0,21,1,12,32,26,0,7,3,1,5,10,61,5,4
0.07507507507507508,2,14,26,0,0,21,1,12,32,26,0,7,3,1,6,11,58,6,4
0.07607607607607607,2,14,26,0,0,21,1,12,32,26,0,7,3,2,17,15,35,10,4
0.07707707707707707,2,14,26,0,0,21,1,12,32,26,0,7,3,2,18,14,57,11,4
0.07807807807807807,2,14,26,0,0,21,1,12,32,26,0,7,3,2,19,13,39,12,4
0.07907907907907907,2,14,26,0,0,21,1,12,32,26,0,7,3,2,20,16,1,13,4
0.08008008008008008,2,14,26,0,0,21,1,12,32,26,0,7,3,8,26,19,48,14,2
0.08108108108108107,6,14,26,0,0,21,1,12,32,26,0,7,3,8,27,23,54,15,2
0.08208208208208208,2,14,26,0,0,21,1,12,32,26,0,7,3,8,28,21,1,16,2
0.08308308308308307,2,14,26,0,0,21,3,12,32,26,0,7,3,8,29,20,56,17,2
0.08408408408408408,2,14,26,0,0,21,1,12,32,26,0,7,3,8,30,22,49,18,2
0.08508508508508508,2,14,26,0,0,21,1,12,32,26,0,7,3,8,31,18,45,19,2
0.08608608608608607,2,14,26,0,0,21,1,12,32,26,0,7,3,10,38,28,56,20,2
0.08708708708708708,2,14,26,0,0,21,1,12,32,26,0,7,3,10,39,26,59,21,2
0.08808808808808809,2,14,26,0,0,22,1,12,32,26,0,7,3,10,40,27,59,22,2
0.08908908908908908,2,14,26,0,0,21,1,12,32,26,0,7,3,10,41,30,53,23,2
0.09009009009009009,2,14,26,0,0,21,1,12,32,26,0,7,3,10,42,0,46,24,2
0.09109109109109109,2,14,26,0,0,21,1,12,32,26,0,7,3,10,43,25,1,25,2
0.09209209209209208,2,14,26,0,0,21,1,12,32,26,0,7,3,10,44,29,54,26,2
0.09309309309309309,2,14,26,0,0,21,1,13,32,26,0,7,3,10,45,17,50,27,2
0.09409409409409408,3,29,51,0,0,37,1,43,14,43,0,8,0,1,0,7,19,0,4
0.09509509509509509,3,29,49,0,0,37,1,43,14,43,0,8,0,1,1,8,16,1,4
0.0960960960960961,3,29,49,0,0,37,1,43,14,43,0,8,0,1,2,6,61,2,1
0.09709709709709709,3,29,49,0,0,37,1,43,14,43,0,8,0,1,13,12,61,3,1
0.0980980980980981,3,29,49,0,0,37,3,43,14,43,0,8,0,1,4,9,1,4,3
0.09909909909909909,3,29,49,0,0,37,1,43,14,43,0,8,0,1,5,10,61,5,1
0.10010010010010009,3,29,49,0,0,37,1,43,14,43,0,8,0,1,6,11,61,6,1
0.1011011011011011,3,29,49,0,0,37,1,43,14,43,0,8,0,2,22,15,58,10,1
0.10210210210210209,3,29,49,0,0,37,1,43,14,43,0,8,0,2,18,14,44,11,4
0.1031031031031031,3,29,49,0,0,37,1,43,14,43,0,8,0,2,19,13,22,12,4
0.1041041041041041,3,29,49,0,0,37,1,43,14,43,0,8,0,2,20,16,1,13,3
0.1051051051051051,3,29,49,0,0,37,1,43,14,43,0,8,0,8,26,19,44,14,0
0.1061061061061061,3,29,50,0,0,37,1,43,14,43,0,8,0,8,27,23,34,15,0
0.10710710710710711,3,29,49,0,0,37,1,43,14,43,0,8,0,8,28,21,1,16,0
0.1081081081081081,3,29,49,0,0,37,1,43,14,43,0,8,0,8,34,20,54,17,0
0.1091091091091091,3,29,49,0,0,37,1,43,14,43,0,8,0,8,30,22,45,18,0
0.1101101101101101,3,29,49,0,0,37,1,43,14,43,0,8,0,8,31,18,48,19,0
0.1111111111111111,3,29,49,0,0,37,1,43,14,43,0,8,0,10,38,28,49,20,0
0.11211211211211211,3,29,49,0,0,37,1,43,14,43,0,8,0,10,39,26,45,21,0
0.1131131131131131,3,29,49,0,0,37,1,43,14,43,0,8,0,10,40,27,49,22,0
0.11411411411411411,3,29,49,0,0,37,1,43,14,43,0,8,0,10,41,30,51,23,0
0.1151151151151151,3,29,49,0,0,37,1,43,14,43,0,8,0,10,42,0,61,24,0
0.11611611611611611,3,29,49,0,0,37,1,43,14,43,0,8,0,10,43,25,1,25,0
0.11711711711711711,3,29,49,0,0,37,1,43,14,43,0,8,0,10,44,29,44,26,0
0.1181181181181181,3,29,49,0,0,37,1,43,14,43,0,8,0,10,45,17,45,27,0
0.11911911911911911,4,7,2,0,0,31,2,28,15,39,0,0,3,1,0,7,0,0,4
0.12012012012012012,4,7,2,0,0,31,1,28,15,39,0,0,3,1,12,8,62,1,4
0.12112112112112111,4,7,2,0,0,31,1,28,15,39,0,0,3,1,2,6,61,2,4
0.12212212212212212,4,7,2,0,0,31,1,28,15,39,0,0,3,1,3,12,61,3,4
0.12312312312312312,4,7,2,0,0,31,1,28,15,39,0,0,3,1,4,9,0,4,4
0.12412412412412413,4,7,2,0,0,31,1,28,15,39,0,0,3,1,5,10,61,5,4
0.1251251251251251,4,7,2,0,0,31,1,28,15,39,0,0,3,1,6,11,61,6,4
0.12612612612612611,4,7,2,0,0,31,1,28,15,39,0,0,3,2,17,15,10,10,4
0.12712712712712712,4,7,2,0,0,31,1,28,15,39,0,0,3,4,18,14,29,11,4
0.12812812812812813,4,7,2,0,0,31,1,28,15,39,0,0,3,2,19,13,31,12,4
0.12912912912912913,4,7,2,0,0,31,1,28,15,39,0,0,3,2,20,16,0,13,4
0.1301301301301301,4,7,2,0,0,31,1,28,15,39,0,0,3,8,26,19,5,14,2
0.13113113113113112,4,7,2,0,0,31,1,28,15,39,0,0,3,8,27,23,51,15,2
0.13213213213213212,4,7,2,0,0,31,1,28,15,39,0,0,3,8,28,21,7,16,2
0.13313313313313313,4,7,2,0,0,31,1,28,15,39,0,0,3,8,29,20,54,17,2
0.13413413413413414,4,7,2,0,0,31,1,28,15,39,0,0,3,8,30,22,20,18,2
0.13513513513513511,4,7,2,0,0,31,1,28,15,39,0,0,3,8,31,18,15,19,2
0.13613613613613612,4,7,2,0,0,31,1,28,15,39,0,0,3,10,38,28,1,20,2
0.13713713713713713,4,7,2,0,0,31,1,49,15,39,0,0,3,10,39,26,1,21,2
0.13813813813813813,4,7,2,0,0,31,1,28,15,39,0,0,3,10,40,27,1,22,2
0.13913913913913914,4,7,2,0,0,31,1,31,15,39,0,0,3,10,41,30,1,23,2
0.14014014014014015,4,7,2,0,0,31,2,28,15,39,0,0,3,10,42,0,61,24,2
0.14114114114114112,4,7,2,0,0,31,1,28,15,39,0,0,3,10,43,25,1,25,2
0.14214214214214213,4,7,2,0,0,31,1,28,15,39,0,0,3,10,44,29,1,26,2
0.14314314314314314,4,7,2,0,0,31,1,28,15,39,0,0,3,10,45,17,1,27,2
0.14414414414414414,5,21,24,0,0,29,1,14,40,27,0,4,3,1,0,7,1,0,4
0.14514514514514515,5,21,24,0,0,29,1,14,40,27,0,4,3,1,1,8,1,1,4
0.14614614614614613,5,21,24,0,0,29,1,14,40,27,0,4,3,1,2,6,1,2,4
0.14714714714714713,5,21,24,0,0,29,1,14,40,27,0,4,3,1,3,12,1,3,4
0.14814814814814814,5,21,24,0,0,29,1,14,40,27,0,4,3,1,4,9,1,4,4
0.14914914914914915,5,21,24,0,0,29,1,58,40,27,0,4,3,1,5,10,61,5,4
0.15015015015015015,5,21,24,0,0,29,1,14,40,27,0,4,3,1,6,11,61,6,4
0.15115115115115116,5,21,24,0,0,29,1,14,40,27,0,4,3,2,17,15,57,10,4
0.15215215215215214,5,21,24,0,0,29,1,14,40,27,0,4,3,2,18,14,58,11,4
0.15315315315315314,5,21,24,0,0,29,1,14,40,27,0,4,3,2,19,13,1,12,4
0.15415415415415415,5,21,24,0,0,29,1,14,40,27,0,4,3,2,20,16,1,13,4
0.15515515515515516,5,21,24,0,0,29,1,14,40,27,0,4,3,8,26,19,58,14,2
0.15615615615615616,5,21,24,0,0,29,1,14,40,27,0,4,3,8,27,23,1,15,2
0.15715715715715714,5,21,24,0,0,29,1,58,40,27,0,5,5,8,28,21,1,16,2
0.15815815815815815,5,21,24,0,0,29,1,14,40,27,0,4,3,8,29,20,60,17,2
0.15915915915915915,5,21,24,0,0,29,1,14,40,27,0,4,3,8,30,22,1,18,2
0.16016016016016016,5,21,24,0,0,29,1,14,40,27,0,4,3,8,31,18,57,19,2
0.16116116116116116,5,21,25,0,0,29,1,14,40,27,0,4,3,10,38,28,25,20,2
0.16216216216216214,5,21,24,0,0,29,1,14,40,27,0,4,3,10,39,26,1,21,2
0.16316316316316315,5,21,24,0,0,29,1,14,40,27,0,4,3,10,40,27,67,22,2
0.16416416416416416,5,21,24,0,0,29,1,14,40,27,0,5,3,10,41,30,36,23,2
0.16516516516516516,5,21,24,0,0,29,2,14,40,27,0,4,3,10,42,0,61,24,2
0.16616616616616617,5,21,24,0,0,29,1,14,40,27,0,4,3,10,43,25,1,25,2
0.16716716716716715,5,21,24,0,0,29,1,14,40,27,0,4,3,10,44,29,34,26,2
0.16816816816816815,5,21,24,0,0,29,1,14,40,27,0,4,3,10,45,17,34,27,2
0.16916916916916916,7,26,52,0,0,26,1,25,37,23,0,1,3,1,0,7,1,0,4
0.17017017017017017,7,26,52,0,0,26,1,25,37,23,0,1,3,1,1,8,1,1,4
0.17117117117117117,7,26,52,0,0,26,1,25,37,23,0,1,3,1,2,6,16,2,4
0.17217217217217218,7,26,52,0,0,26,1,25,37,23,0,1,3,1,3,12,1,3,4
0.17317317317317316,7,26,52,0,0,26,1,25,37,23,0,1,3,1,4,9,40,4,4
0.17417417417417416,7,26,52,0,0,26,1,25,37,23,0,1,3,1,5,10,61,5,4
0.17517517517517517,7,26,52,0,0,26,1,25,37,23,0,1,3,1,6,11,61,6,4
0.17617617617617617,7,26,52,0,0,26,1,25,37,23,0,1,3,2,17,15,51,10,4
0.17717717717717718,7,26,52,0,0,26,1,25,37,23,0,1,3,2,21,14,41,11,4
0.17817817817817816,7,26,52,0,0,26,1,25,37,23,0,1,3,2,19,13,34,12,4
0.17917917917917917,7,26,52,0,0,26,1,25,37,23,0,1,3,2,20,16,1,13,4
0.18018018018018017,7,26,52,0,0,27,1,25,37,23,0,1,3,8,26,19,44,14,2
0.18118118118118118,7,26,52,0,0,26,1,25,37,23,0,1,3,8,27,23,53,15,2
0.18218218218218218,7,26,52,0,0,26,3,25,37,23,0,1,3,8,28,21,53,16,2
0.1831831831831832,7,26,52,0,0,26,1,25,37,23,0,1,3,8,29,20,57,17,2
0.18418418418418417,7,26,52,0,0,26,1,25,37,23,0,1,3,8,30,22,51,18,2
0.18518518518518517,7,26,52,0,0,26,1,25,37,23,0,1,3,8,31,18,48,19,2
0.18618618618618618,7,26,52,0,0,26,1,25,37,23,0,1,3,10,38,28,43,20,2
0.1871871871871872,7,26,52,0,0,26,1,25,37,23,0,1,3,10,39,26,55,21,2
0.1881881881881882,7,26,52,0,0,26,1,25,37,23,0,1,3,10,40,27,49,22,2
0.18918918918918917,7,26,52,0,0,26,1,25,37,23,0,1,3,10,41,30,1,23,2
0.19019019019019018,7,26,52,0,0,26,1,25,37,23,0,1,3,10,42,0,61,24,2
0.19119119119119118,7,26,52,0,0,26,1,25,37,23,0,1,3,10,43,25,1,25,2
0.1921921921921922,7,26,52,0,0,26,1,25,37,23,0,1,3,10,44,29,43,26,2
0.1931931931931932,7,26,52,0,0,26,1,25,37,23,0,1,3,10,45,17,41,27,2
0.19419419419419418,8,40,44,0,0,7,1,7,29,5,0,8,3,1,0,7,59,0,4
0.19519519519519518,8,40,44,0,0,7,1,7,29,5,0,8,3,1,1,8,56,1,4
0.1961961961961962,8,40,44,0,0,7,1,56,29,5,0,8,3,1,2,6,49,2,4
0.1971971971971972,8,40,44,0,0,7,1,7,29,5,0,8,3,1,3,12,1,3,4
0.1981981981981982,8,40,44,0,0,7,1,7,29,5,0,8,3,1,4,9,59,4,4
0.19919919919919918,8,40,44,0,0,7,1,7,29,5,0,8,3,1,5,10,61,5,4
0.20020020020020018,8,40,44,0,0,7,1,7,29,5,0,8,3,1,6,11,42,6,4
0.2012012012012012,8,40,44,0,0,7,1,7,29,5,0,8,3,2,17,15,53,10,4
0.2022022022022022,8,40,44,0,0,7,1,7,29,5,0,8,3,2,18,14,58,11,4
0.2032032032032032,8,40,44,0,0,7,1,7,29,5,0,8,3,2,19,13,58,12,4
0.2042042042042042,8,40,44,0,0,7,1,7,29,5,0,8,3,2,20,16,1,13,4
0.2052052052052052,8,40,44,0,0,7,1,7,29,5,0,8,3,8,26,19,44,14,2
0.2062062062062062,8,40,44,0,0,7,1,7,29,5,0,8,3,8,27,23,56,15,2
0.2072072072072072,8,40,44,0,0,7,1,7,29,5,0,8,3,8,28,21,1,16,2
0.2082082082082082,8,40,44,0,0,7,1,7,29,5,0,8,3,8,29,20,65,17,2
0.2092092092092092,8,40,44,0,0,7,1,7,29,5,0,8,3,8,30,22,49,18,2
0.2102102102102102,8,40,44,0,0,7,1,7,29,5,0,8,3,8,31,18,42,19,2
0.2112112112112112,8,40,44,0,0,7,1,7,29,5,0,8,3,10,38,28,40,20,2
0.2122122122122122,8,40,44,0,0,10,1,7,29,5,0,8,3,10,39,26,57,21,2
0.2132132132132132,70,40,44,0,0,7,1,7,29,5,0,8,3,10,40,27,58,22,2
0.21421421421421422,8,40,44,0,0,7,1,7,29,5,0,8,3,10,41,30,38,23,2
0.21521521521521522,8,40,44,0,0,7,1,7,29,5,0,8,3,10,42,0,19,24,2
0.2162162162162162,8,40,44,0,0,7,1,7,29,5,0,8,3,10,43,25,1,25,2
0.2172172172172172,8,40,44,0,0,7,1,7,29,6,0,8,3,10,44,29,46,26,2
0.2182182182182182,8,40,44,0,0,7,1,7,29,5,0,8,3,10,45,17,40,27,2
0.21921921921921922,9,11,22,0,0,23,1,24,19,28,0,6,3,1,0,7,1,0,3
0.22022022022022023,9,11,22,0,0,23,1,24,19,28,0,6,3,1,1,8,54,1,4
0.2212212212212212,9,11,22,0,0,23,1,24,19,28,0,6,3,1,2,6,49,2,4
0.2222222222222222,9,11,22,0,0,23,1,24,19,28,0,6,3,1,3,12,1,3,3
0.22322322322322322,9,11,22,0,0,23,1,24,19,28,0,6,3,1,4,9,54,4,4
0.22422422422422422,9,11,22,0,0,23,1,24,19,28,0,6,3,1,5,10,1,5,3
0.22522522522522523,9,11,22,0,0,23,1,24,19,28,0,6,3,5,6,11,11,6,4
0.2262262262262262,9,11,22,0,0,23,1,24,19,28,0,6,3,2,17,15,46,10,4
0.2272272272272272,9,11,22,0,0,23,1,24,19,28,0,6,3,2,18,14,1,11,3
0.22822822822822822,9,11,22,0,0,23,2,24,19,28,0,6,3,2,19,13,53,12,4
0.22922922922922923,9,11,22,0,0,23,1,24,19,28,0,6,3,2,20,16,1,13,3
0.23023023023023023,9,11,22,0,0,23,1,24,19,28,0,6,3,8,26,19,57,14,2
0.2312312312312312,9,11,22,0,0,23,1,24,19,28,0,6,3,8,27,23,51,15,2
0.23223223223223222,9,11,22,0,0,23,1,26,19,28,0,6,3,8,28,21,1,16,2
0.23323323323323322,9,11,22,0,0,23,1,24,19,28,0,6,3,8,29,20,59,17,2
0.23423423423423423,9,11,22,0,0,23,1,24,19,28,0,6,3,8,30,22,45,18,2
0.23523523523523523,9,11,22,0,0,23,1,24,19,28,0,6,3,8,31,18,58,19,2
0.23623623623623624,9,11,22,0,0,23,1,24,19,28,0,6,3,10,38,28,1,20,2
0.23723723723723722,9,11,22,0,0,23,1,24,19,28,0,6,3,10,39,26,60,21,2
0.23823823823823823,9,11,22,0,0,23,1,24,19,28,0,6,3,10,40,27,68,22,2
0.23923923923923923,9,11,22,0,0,23,1,24,19,28,0,6,3,10,41,30,58,23,2
0.24024024024024024,9,11,22,0,0,23,1,24,19,28,0,6,3,10,42,0,61,24,2
0.24124124124124124,9,11,22,0,0,23,1,24,19,28,0,6,3,10,43,25,1,25,2
0.24224224224224222,9,11,22,0,0,23,1,24,19,28,0,6,3,10,44,29,57,26,2
0.24324324324324323,9,11,22,0,0,23,1,24,19,28,0,6,3,10,45,17,57,27,2
0.24424424424424424,69,37,38,0,0,46,1,45,11,44,0,0,3,1,0,7,61,0,1
0.24524524524524524,10,37,38,0,0,46,1,45,11,44,0,0,3,1,1,8,61,1,4
0.24624624624624625,10,37,38,0,0,46,1,45,11,44,0,0,3,1,2,6,61,2,4
0.24724724724724725,10,37,38,0,0,46,1,45,11,60,0,0,3,1,3,12,61,3,4
0.24824824824824823,10,37,38,0,0,46,1,45,11,44,0,0,3,1,4,9,61,33,4
0.24924924924924927,10,37,38,0,0,46,1,45,11,44,0,0,3,1,5,10,61,5,4
0.2502502502502503,10,37,38,0,0,46,1,45,11,44,0,0,3,1,6,11,61,6,4
0.25125125125125125,10,37,38,0,0,46,1,45,11,44,0,0,3,2,17,15,1,10,4
0.2522522522522523,10,37,38,0,0,46,1,45,47,44,0,0,3,2,18,14,47,11,4
0.25325325325325326,51,37,38,0,0,46,1,45,11,44,0,0,3,2,19,13,45,12,4
0.2542542542542543,10,37,38,0,0,46,1,45,11,44,0,0,3,2,20,16,45,13,4
0.2552552552552553,10,37,38,0,0,46,1,45,11,44,0,0,3,8,26,19,50,14,2
0.25625625625625625,10,37,38,0,0,46,1,45,11,44,0,0,3,8,27,23,66,15,2
0.2572572572572573,10,37,38,0,0,46,1,45,11,44,0,0,3,8,28,21,1,16,2
0.25825825825825827,10,37,38,0,0,46,1,45,11,44,0,0,3,8,29,20,56,17,2
0.2592592592592593,10,37,38,0,0,46,1,45,11,44,0,0,3,8,30,22,1,18,2
0.2602602602602603,10,37,38,0,0,46,1,45,11,44,0,0,3,8,31,18,50,19,2
0.26126126126126126,10,37,38,0,0,46,1,45,11,51,0,0,3,10,38,28,61,20,2
0.2622622622622623,10,37,38,0,0,46,1,45,11,44,0,0,3,10,39,26,43,21,2
0.26326326326326327,10,37,38,0,0,46,1,45,11,44,0,0,3,10,40,27,51,22,2
0.2642642642642643,10,37,38,0,0,46,1,45,11,44,0,0,3,10,47,30,43,23,2
0.2652652652652653,10,37,38,0,0,46,1,45,11,44,0,0,3,10,42,0,61,24,2
0.26626626626626626,10,37,38,0,0,46,1,45,11,44,0,0,3,10,43,25,1,25,2
0.2672672672672673,10,37,38,0,0,46,1,68,11,44,0,0,3,10,44,29,48,26,2
0.2682682682682683,10,37,38,0,0,46,1,45,11,44,0,0,3,10,45,17,48,27,2
0.2692692692692693,11,35,0,0,0,0,1,0,43,3,0,6,3,1,0,7,59,0,4
0.2702702702702703,11,35,0,0,0,0,1,0,43,3,0,6,3,1,1,8,57,1,4
0.27127127127127126,11,35,0,0,0,0,1,0,43,3,0,6,3,1,2,6,1,2,4
0.2722722722722723,11,35,0,0,0,0,1,0,43,3,0,6,3,1,3,12,1,3,4
0.2732732732732733,52,35,0,0,0,0,1,0,43,3,0,6,3,1,4,9,57,4,4
0.2742742742742743,11,35,0,0,0,0,1,0,43,3,0,6,3,1,5,10,61,5,4
0.2752752752752753,11,35,0,0,0,0,1,0,43,3,0,6,3,1,6,11,40,6,4
0.2762762762762763,11,35,0,0,0,0,1,0,43,3,0,6,3,2,17,15,43,10,4
0.2772772772772773,11,35,0,0,0,0,1,0,43,3,0,6,3,2,18,14,1,11,4
0.2782782782782783,11,35,0,0,0,0,3,0,43,3,0,6,3,2,19,13,57,12,4
0.2792792792792793,11,35,0,0,0,0,1,0,43,3,0,6,3,2,20,16,1,13,4
0.2802802802802803,11,35,0,0,0,0,1,0,43,3,0,6,3,8,26,19,57,14,2
0.2812812812812813,11,35,0,0,0,0,1,0,43,3,0,6,3,8,27,23,1,15,2
0.2822822822822823,11,35,0,0,0,0,1,0,43,3,0,6,3,8,28,21,1,16,2
0.2832832832832833,11,35,0,0,0,0,1,51,43,3,0,6,3,8,29,20,56,17,2
0.2842842842842843,11,35,0,0,0,0,1,0,43,3,0,6,3,8,30,22,51,18,2
0.2852852852852853,11,35,0,0,0,0,1,0,43,3,0,6,3,8,31,18,50,19,2
0.28628628628628633,11,35,0,0,0,0,1,0,43,3,0,6,3,10,38,28,46,20,2
0.2872872872872873,11,35,0,0,0,0,1,0,43,3,0,6,3,10,39,26,58,21,2
0.2882882882882883,11,35,0,0,0,0,1,0,43,3,0,6,3,10,40,27,59,22,2
0.2892892892892893,11,35,0,0,0,0,1,0,43,3,0,6,3,10,41,30,49,23,2
0.2902902902902903,11,35,0,0,0,0,1,62,43,3,0,6,3,10,42,0,51,24,2
0.29129129129129133,11,35,0,0,0,0,1,0,43,3,0,6,3,10,43,25,1,25,2
0.2922922922922923,11,35,0,0,0,0,1,0,43,3,0,6,3,10,44,29,57,26,2
0.2932932932932933,11,35,0,0,0,0,1,0,43,3,0,6,3,10,45,17,53,27,2
0.2942942942942943,12,2,19,0,0,7,1,6,29,1,0,8,3,1,0,7,61,0,4
