id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,334.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,1.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,1.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,283.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,63.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,103.0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,4/1/01,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,41.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,G̩riatrie et Psychologie Neuropsychiatrie du Vieillissement,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,Mar-22,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,11.0,0,2603-8,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,Feb-14,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,55.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,23.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,20.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,4.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,Paliativn�_ Schanzova osteotomie p��i nereponibiln�_ luxaci ky��eln�_ho kloubu u pacient�� s d��tskou mozkovou obrnou v adolescentn�_m v��u,0.0,Jan-15,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,669.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,1.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,19.0,0,0,0,0
0.0,0,0.0,0,0.0,0,108.0,0,0,0,0
0.0,0,0.0,0,0.0,0,10.0,0,0,0,0
0.0,0,0.0,0,0.0,0,22.0,0,0,0,0
0.0,0,0.0,0,0.0,0,74.0,0,0,0,0
0.0,0,0.0,0,0.0,0,22.0,0,0,0,0
0.0,0,0.0,0,0.0,0,34.0,0,0,0,0
0.0,0,0.0,0,0.0,0,72.0,0,0,0,0
0.0,0,0.0,0,0.0,0,33.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,154.0,0,0,0,0
0.0,0,0.0,0,0.0,0,24.0,0,0,0,0
0.0,0,0.0,0,0.0,0,2.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,54.0,0,0,0,0
0.0,0,0.0,0,0.0,0,87.0,0,0,0,0
0.0,0,0.0,0,0.0,0,23.0,0,0,0,0
0.0,0,0.0,0,0.0,0,207.0,0,0,0,0
0.0,0,0.0,0,0.0,0,35.0,0,0,0,0
0.0,0,0.0,0,0.0,0,56.0,0,0,0,0
0.0,0,0.0,0,0.0,0,4.0,0,0,0,0
0.0,0,0.0,0,0.0,Mar-17,0,0,0,0,0
0.0,0,0.0,0,0.0,0,4.0,0,0,0,0
0.0,0,0.0,0,0.0,0,44.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,24.0,0,0,0,0
0.0,0,0.0,0,0.0,0,4.0,0,0,0,0
0.0,0,0.0,0,0.0,0,97.0,0,0,0,0
0.0,0,0.0,0,0.0,0,16.0,0,0,0,0
0.0,0,0.0,0,0.0,0,15.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,20.0,0,0,0,0
0.0,0,0.0,0,0.0,0,515.0,0,0,0,0
0.0,0,0.0,0,0.0,0,7.0,0,0,0,0
0.0,0,0.0,0,0.0,0,35.0,0,0,0,0
0.0,0,0.0,0,0.0,0,20.0,0,0,0,0
0.0,0,0.0,0,0.0,0,10.0,0,0,0,0
0.0,0,0.0,0,0.0,0,1.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,23.0,0,0,0,0
0.0,0,0.0,0,0.0,0,34.0,0,0,0,0
0.0,0,0.0,0,0.0,0,68.0,0,0,0,0
0.0,0,0.0,0,0.0,0,42.0,0,0,0,0
0.0,0,0.0,0,0.0,0,23.0,0,0,0,0
0.0,0,0.0,0,0.0,0,32.0,0,0,0,0
0.0,0,0.0,0,0.0,0,137.0,0,0,0,0
0.0,0,0.0,0,0.0,0,44.0,0,0,0,0
0.0,0,0.0,0,0.0,0,41.0,0,0,0,0
0.0,0,0.0,0,0.0,0,132.0,0,0,0,0
0.0,0,0.0,0,0.0,0,57.0,0,0,0,0
0.0,0,0.0,0,0.0,0,61.0,0,0,0,0
0.0,0,0.0,0,0.0,0,12.0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,19.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,33.0,0,0,0,0
0.0,0,0.0,0,0.0,0,99.0,0,0,0,0
0.0,0,0.0,0,0.0,0,173.0,0,0,0,0
0.0,0,0.0,0,0.0,0,48.0,0,0,0,0
0.0,0,0.0,0,0.0,0,16.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,122.0,0,0,0,0
0.0,0,0.0,0,0.0,0,45.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,81.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,245.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,7.0,0,0,0,0
0.0,0,0.0,0,0.0,0,57.0,0,0,0,0
0.0,0,0.0,0,0.0,0,44.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,72.0,0,0,0,0
0.0,0,0.0,0,0.0,0,74.0,0,0,0,0
0.0,0,0.0,0,0.0,0,7.0,0,0,0,0
0.0,0,0.0,0,0.0,0,40.0,0,0,0,0
0.0,0,0.0,0,0.0,0,6.0,0,0,0,0
0.0,0,0.0,0,0.0,0,7.0,0,0,0,0
0.0,0,0.0,0,0.0,0,35.0,0,0,0,0
0.0,0,0.0,0,0.0,0,20.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,189.0,0,0,0,0
0.0,0,0.0,0,0.0,0,26.0,0,0,0,0
0.0,0,0.0,0,0.0,0,34.0,0,0,0,0
0.0,0,0.0,0,0.0,0,127.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,31.0,0,0,0,0
0.0,0,0.0,0,0.0,0,118.0,0,0,0,0
0.0,0,0.0,0,0.0,0,86.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,56.0,0,0,0,0
0.0,0,0.0,0,0.0,0,49.0,0,0,0,0
0.0,0,0.0,0,0.0,0,147.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,16.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0.0,0,0,0,0
0.0,0,0.0,0,0.0,0,49.0,0,0,0,0
0.0,0,0.0,0,0.0,0,270.0,0,0,0,0
0.0,0,0.0,0,0.0,0,22.0,0,0,0,0
0.0,0,0.0,0,0.0,0,56.0,0,0,0,0
0.0,0,0.0,0,0.0,0,43.0,0,0,0,0
0.0,0,0.0,0,0.0,0,24.0,0,0,0,0
0.0,0,0.0,0,0.0,0,40.0,0,0,0,0
0.0,0,0.0,0,0.0,0,42.0,0,0,0,0
0.0,0,0.0,Actas espa̱olas de psiquiatr�_a,0.0,0,41.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,18.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,20.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,25.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,16.0,0,0,0,0
0.0,0,0.0,0,0.0,0,53.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,59.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,43.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,33.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,108.0,0,0,0,0
0.0,0,0.0,0,0.0,0,82.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,25.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,2700-7,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,3.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,8.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,Cirug�_a Pedi��trica: Organo Oficial De La Sociedad Espa̱ola De Cirug�_a Pedi��trica,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,35.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,19.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,75.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,91-3,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,103.0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,2007.0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,Nowoczesne biomateria��y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,0.0,0,0,0,0,51-5,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,2692-9,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0.0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
0.0,0,0.0,0,0.0,0,0,0,0,0,0
