tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,11:45 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:13 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,12:56 p.m.,0,3:09 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,2:43 p.m.,0,0
0.0,0.0,0.0,0,0,0,1:11 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,2:39 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:04 p.m.
0.0,0.0,0.0,0,0,12/2/11 12:21 a.m.,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,7:49 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,7:43 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,12/2/11 5:11 a.m.,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,11:04 a.m.
0.0,0.0,0.0,0,0,0,1:42 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,2:49 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,6:30 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:09 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,8:26 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,10:47 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:27 p.m.
0.0,0.0,0.0,0,12:56 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:14 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,10:29 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:29 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,6:36 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:40 p.m.
0.0,0.0,0.0,0,0,0,11:00 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,6:36 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,6:33 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,11:00 a.m.
0.0,0.0,0.0,0,0,0,3:09 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:09 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:13 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:11 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:09 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,11:04 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,2:49 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:14 a.m.
0.0,0.0,0.0,0,8:48 a.m.,0,11:30 a.m.
0.0,0.0,0.0,0,0,0,9:29 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,7:04 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:11 p.m.
0.0,0.0,0.0,0,8:26 a.m.,0,0
0.0,0.0,0.0,0,0,0,9:29 a.m.
0.0,0.0,0.0,0,0,0,7:37 p.m.
0.0,0.0,0.0,0,10:54 a.m.,0,1:36 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,11:45 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:13 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,12:56 p.m.,0,3:09 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,2:43 p.m.,0,0
0.0,0.0,0.0,0,0,0,1:11 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,2:39 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,3:04 p.m.
0.0,0.0,0.0,0,0,12/2/11 12:21 a.m.,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,7:49 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,7:43 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,12/2/11 5:11 a.m.,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,11:04 a.m.
0.0,0.0,0.0,0,0,0,1:42 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,2:49 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,6:30 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:09 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,8:26 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,3:04 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,12:56 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,1:14 p.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,1:43 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,10:29 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:29 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,1:45 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,11:00 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,11:41 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,11:43 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,9:09 a.m.
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,8:26 a.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,3:04 p.m.,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0,12:56 p.m.,0,0
