,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
42,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,5/15/11,0,0
46,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
49,0,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0
51,0,0,English; ABSTRACT LANGUAGE:English,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0
54,0,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,0,0,0,0,0,0,0,0,0
55,0,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0-8077-4913-3,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,-7977,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0
69,0,The relationship between capsulorhexis size and anterior chamber depth relation.,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,7/15/03,0,0
71,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,11/15/13,0,0
73,0,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,9-Jun,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",0,0,0,"1553-9318, 1553-9318",0,0,0,0,0
83,0,0,engspa,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,10-May,0
89,0,0,0,0,Rev.Neurol.,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,Pathologie non allergique et exposition aux moisissures domestiques.,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,1540-7314 0148-8376,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,1612-4782     1612-4790,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,"{""J. L. Hastings"",""G. Biolo"",""B. D. Levine"",""T. Tillery"",""R. M. Peshock"",""T. A. Dorfman"",""B. R. Macias"",""A. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 Hargens"",""S. M. Schneider""}"
113,0,Patent abstractsnull,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,"{""Denys T. Lau"",""Brass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller Bostick"",""Celia Berdes"",""Jonathan Masin-Peters"",""Megan Ong""}"
118,0,0,0,0,0,2115-7863(Electronic);2115-8789(Print),0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,"{""P Talke"",""J Caldwell"",""B Dodsont"",""C A Richardson""}"
121,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,BMC public Health,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,1048-891X (Print)     1048-891x,0,0,0,0,0
125,0,[Neurological dysfunction induced by bilirrubin].,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,1840-0132 1840-2445 (electronic),0,0,0,0,0
128,0,0,0,Scientific Session and Scientiftc Poster Abstracts,0,0,0,0,0,0,0
129,0,0,0,0,0,-7518,0,0,0,0,0
130,0,0,0,0,J.Am.Geriatr.Soc.,0,0,0,0,0,0
131,0,0,0,0,0,Feb-37,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0
133,0," Mobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",0," BMJ 2006, 333:939",0,0,0,0,0,0,"{""Vicenzino B Bisset L, Beller E, Jull G, Brooks P, Darnell R""}"
134,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,"{""J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 Wu"",""Q. Zhao"",""Y. Fan"",""Y. S. Liao""}"
140,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,"{""C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di Lorenzo"",""M. Saps"",""S. Nurko"",""P. Hyman"",""N. Youssef"",""A. Miranda"",""J. Cocjin""}"
142,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0
145,0,0,"Chinese     Chinese, English",0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,6-Oct,0
148,0,0,0,0,0,0,0,0,0,0,"{""A M Mulekar"",""B J Vakiland""}"
149,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,"{""G. Abraham"",""Jr. Fromm, R. E."",""P. E. Marik"",""J. Varon"",""P. Careau""}"
154,0,0,0,0,0,00913960 (ISSN),0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,"{""D Kalina"",""S de Ribaupierre"",""O Vernet"",""P -F Leyvraz"",""B Rilliet"",""B Cavin""}"
156,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0
161,0,"Cyclin d1 gene expression in oral mucosa of tobacco chewers""-an immunohistochemical study.",0,0,J.Clin.Diagn.Res.,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,"{""Alan David Widgerow"",""Laurence A. DB  - c8h DO  - 22101481 DP  - EBSCOhost Chait""}"
164,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,"{""J. Kelly Anthony"",""Jane Thomas"",""Josephine Kavanagh""}"
169,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,"{""P. Kruszewski"",""Dept of Neurology Trondheim University Hospital L.J. Stovner"",""Norway Trondheim"",""J. M. Shen"",""Trondheim Norway University Hospital"",""L. J. Stovner"",""Trondheim Dept. of Neurology"",""Address Correspondence"",""Addresses Author""}"
174,0,0,English; ABSTRACT LANGUAGE:English,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0
180,0,The impact of bleeding complications in patients receiving novel oral anticoagulants: A systematic review and metaanalysis,0,0,0,0,0,0,0,19th Congress of the European Hematology Association Milan Italy. Conference Start: 20140612 Conference End: 20140615. Conference Publication: (var.pagings). 99 (pp 233),0
181,0,0,ENG,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0
186,0,A randomized study with a hyaluronic acid and chondroitin sulfate lotion for radiodermitis in breast cancer patients,0,0,0,0,0,0,0,0,"{""Pardo-Masferrer J. Murcia M. Soto R. Gonzalez J. Alastuey I. Montemuino S. Ortiz I. Mena A""}"
187,0,0,0,0,0,0,0,0,0,0,"{""H Li"",""Kf Chung"",""H Liu"",""Sp Zhang"",""M Xu""}"
188,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,0,0,0,449-+,0
190,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,"{""OR. International Society for Technology in Education, Eugene"",""Bjorn Norstrom""}"
193,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,14402440,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,"633-58 ST  - Prebiotics, immune function, infection and inflammation: a review of the evidence-","{""A. R. Lomax"",""P. C. CN  - Pubmed DA  - Mar DO  - 10.1017/s0007114508055608 DP  - NLM ET  - 2008/09/26 Calder""}"
196,0,0,ENG,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0
201,0,The Impact of Read Right: Semester-Only versus Year-Long Inplementation,0,0,0,978-1-2673-2110-7,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,"{""H. A. P. Pols"",""C. M. van Duijin"",""S. W. J. Lamberts"",""I. Rietveld"",""A. Hofman"",""J. A. M. J. L. Janssen""}"
204,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0
209,0,0,ENG,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0
213,0,American palm ethnomedicine: a meta-analysis..,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,"{""D. Buzducea"",""Buzducea Cohen Johnson Lazar Lazar Lejars Lyon Marin McDowell Mardarescu O'Leary Paxton Wood Berger"",""F. Lazar"",""E. I. Mardare""}"
219,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,"{""I. Roberts"",""E. Heitman"",""C. Diguiseppi"",""T. Dinh-Zarr""}"
222,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,"{""S. McCormick"",""B. Gillis"",""A. Virus"",""M. A. Staten"",""C. Mobley"",""S. L. Volpe"",""J. Bridgman"",""L. El ghormli"",""D. D. Stadler"",""J. Hartstein""}"
224,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,87567555,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,Jan-47,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0
237,0,[Toxicology and clinical significance of base-catalized degradation of sevoflurane to Compound A].,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0
239,0,Case report. Cutaneous cryptococcosis in a patient with systemic erythematous lupus.,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,e249-,0
246,0,0,0,0,0,0,0,0,0,0,0
247,0,0,ENGPOR,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,2/15/13,0,0
249,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,"{""Address Correspondence"",""S. Karimifard"",""Addresses Author"",""ahmadian@sina.tums.ac.ir "",""Tehran Medical Physics"",""Tehran Medical Physics"",""Department of Biomedical Systems S. Karimifard"",""Tums Tehran Iran Email University of Medical Sciences"",""A. Ahmadian"",""Tums Tehran Iran University of Medical Sciences"",""Systems Department of Biomedical""}"
253,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0
256,0,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0361-073X     1096-4657,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0
262,0,[New aspects in hernia surgery].,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,Psychiatric Services.,0,0,0,0,0,0,0
266,0,0,0,0,Arch.Gen.Psychiatry,0,0,0,0,0,0
267,0,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study,0,0,0,0,0,0,0,0,0
268,0,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,10-Oct,0
270,0,0,0,0,0,-10475,0,0,0,0,0
271,0,Early predicting of blood component quality by Statistical Process Control,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0007-1250 1472-1465,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,-8906,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,"{""NCT01413984 ""}"
276,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0
279,0,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,0,0,0,978-1-4503-3459-4,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0
283,0,"Journal of Health Communication : International Perspectives The Effect of an Internet-Based , Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity",0,0,0,0,0,0,0,37-41 DO  - 10.1080/10810730902805788,0
284,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,27-32 ST  - Wound care-,0
286,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0
288,0,Streptococcus pneumoniae carriage in the Gaza strip,0,0,PloS one,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,7-Jan,0
291,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,1573-3955     1875-631X,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,84301,0
302,0,0,0,0,0,0949-2658 (Print) 0949-2658,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,"{""NCT00750412 ""}"
307,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0
309,0,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0
312,0,0,ENG,0,0,0,0,0,0,0,0
313,0,Chapter 25 - Skin Manifestations of HIV Infection,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,"{""D. D. Town"",""C. P. Chen"",""Y. N. Su"",""W. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 Wang"",""C. W. Pan"",""C. C. Lee"",""F. J. Tsai"",""P. C. Wu"",""M. C. Huang""}"
315,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,420980,0,0,0,2049,0
321,0,0,0,0,0,0,0,0,0,20120261,0
322,0,0,0,0,0,0,0,0,0,0,0
323,0,0,ENG,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0
327,0,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,26-Jan,0
331,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,"{""Aitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}"
333,0,0,0,0,0,0,0,0,0,"392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]-","{""M. D. Jiang"",""Z. J. Fan"",""T. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 Li"",""Q. Xia"",""L. Wang"",""Z. Yu"",""R. M. Zhang"",""F. X. Zhang"",""X. N. Yang"",""H. R. Zhang""}"
334,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,"{""Carmelo Graffagnino"",""DaiWai M Olson""}"
337,0,0,0,0,0,NCT00227591/ClinicalTrials.gov NCT00509899/ClinicalTrials.gov NCT00599547/ClinicalTrials.gov NCT00631462/ClinicalTrials.gov NCT00934544/ClinicalTrials.gov NCT00952289/ClinicalTrials.gov NCT01420770/ClinicalTrials.gov NCT01437787/ClinicalTrials.gov,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0
340,0,0,ENG,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0065-1419 (Print)     0065-1419,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0
352,0,A study of the clinicians approach to patients' driving status in the memory clinic setting,0,0,0,0,0,0,0,0,0
353,0,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,0,Bmc Cancer,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0
356,0,0,ENG,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,-4928,0,0,0,0,0
360,0,0,ENG,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,10/15/13,0,0
364,0,Extended-release naltrexone plus medical management alcohol treatment in primary care: Findings at 15 months,0,0,0,0,0,0,0,0,0
365,0,0,0,BioMed research international,0,0,0,0,0,316272,0
366,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,9518398,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,"{""Waleed Alhazzani"",""Lehana Thabane"",""Deborah J Cook"",""Wojciech Szczeklik"",""Anees Sindi"",""Qi Zhou"",""Sultan Altayyar"",""Anna Wludarczyk"",""Gordon H Guyatt"",""[Collective Name] Fluids in Sepsis and Septic Shock Group"",""Michael Wang"",""Guowei Li"",""Roman Jaeschke"",""Diane Heels-Ansdell"",""Alison Fox-Robichaud"",""Bram Rochwerg"",""Fayez Alshamsi"",""Wang-Chun Ip"",""Djillali Annane"",""Lawrence Mbuagbaw""}"
372,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0
375,0,Nomogram to predict anastomotic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,0,0,0,0,0,0,0,0,0
